Run,Temps,A,B,AB,ABA,ABAB 
0,1.70467,3.49,3.76,0.24,0.1,0.39
0,1.70647,3.48,3.76,0.23,0.11,0.39
0,1.70737,3.48,3.75,0.23,0.1,0.4
0,1.70903,3.47,3.75,0.22,0.11,0.4
0,1.71515,3.46,3.75,0.21,0.12,0.4
0,1.71728,3.45,3.75,0.21,0.12,0.4
0,1.7197,3.44,3.75,0.21,0.12,0.4
0,1.72112,3.43,3.75,0.2,0.13,0.4
0,1.72234,3.42,3.75,0.19,0.14,0.4
0,1.72376,3.41,3.75,0.19,0.14,0.4
0,1.72382,3.41,3.75,0.19,0.14,0.39
0,1.72474,3.4,3.75,0.18,0.15,0.39
0,1.7249,3.4,3.75,0.2,0.15,0.38
0,1.7263,3.4,3.75,0.22,0.15,0.37
0,1.72635,3.39,3.75,0.21,0.16,0.37
0,1.72778,3.39,3.74,0.21,0.15,0.38
0,1.73167,3.39,3.73,0.21,0.14,0.39
0,1.73519,3.39,3.73,0.23,0.14,0.38
0,1.73898,3.38,3.73,0.23,0.14,0.38
0,1.74402,3.37,3.73,0.23,0.14,0.38
0,1.74498,3.37,3.72,0.23,0.13,0.39
0,1.74803,3.37,3.72,0.25,0.13,0.38
0,1.74949,3.37,3.71,0.25,0.12,0.39
0,1.75764,3.36,3.71,0.24,0.13,0.39
0,1.75825,3.36,3.71,0.26,0.13,0.38
0,1.76094,3.35,3.71,0.25,0.14,0.38
0,1.76241,3.34,3.71,0.24,0.15,0.38
0,1.76345,3.33,3.71,0.23,0.16,0.38
0,1.76389,3.33,3.72,0.23,0.17,0.37
0,1.7648,3.33,3.72,0.25,0.17,0.36
0,1.76731,3.34,3.72,0.26,0.16,0.36
0,1.76789,3.34,3.73,0.26,0.17,0.35
0,1.77115,3.33,3.73,0.25,0.18,0.35
0,1.77329,3.33,3.72,0.25,0.17,0.36
0,1.77348,3.32,3.72,0.24,0.18,0.36
0,1.7761,3.33,3.72,0.25,0.17,0.36
0,1.77654,3.33,3.71,0.25,0.16,0.37
0,1.77678,3.32,3.71,0.24,0.17,0.37
0,1.77777,3.32,3.72,0.24,0.18,0.36
0,1.77849,3.32,3.72,0.26,0.18,0.35
0,1.78022,3.31,3.72,0.25,0.19,0.35
0,1.781,3.31,3.71,0.25,0.19,0.35
0,1.78348,3.3,3.71,0.24,0.2,0.35
0,1.78593,3.3,3.7,0.24,0.19,0.36
0,1.78749,3.29,3.7,0.24,0.19,0.36
0,1.78778,3.28,3.7,0.23,0.2,0.36
0,1.79195,3.27,3.7,0.22,0.21,0.36
0,1.79251,3.27,3.69,0.22,0.2,0.37
0,1.79603,3.26,3.69,0.21,0.21,0.37
0,1.79864,3.25,3.69,0.2,0.22,0.37
0,1.79902,3.25,3.68,0.2,0.22,0.37
0,1.80209,3.25,3.67,0.2,0.22,0.37
0,1.804,3.24,3.67,0.19,0.23,0.37
0,1.80668,3.24,3.68,0.19,0.24,0.36
0,1.81427,3.24,3.69,0.19,0.25,0.35
0,1.82312,3.23,3.69,0.18,0.26,0.35
0,1.82452,3.23,3.68,0.18,0.25,0.36
0,1.82729,3.22,3.68,0.17,0.26,0.36
0,1.83026,3.22,3.67,0.17,0.25,0.37
0,1.83235,3.22,3.66,0.17,0.24,0.38
0,1.83359,3.22,3.65,0.17,0.23,0.39
0,1.83621,3.22,3.65,0.19,0.23,0.38
0,1.84275,3.21,3.65,0.19,0.23,0.38
0,1.84439,3.21,3.64,0.19,0.22,0.39
0,1.84608,3.22,3.64,0.2,0.21,0.39
0,1.84659,3.22,3.65,0.2,0.22,0.38
0,1.85059,3.22,3.65,0.22,0.22,0.37
0,1.86309,3.22,3.64,0.22,0.21,0.38
0,1.86402,3.23,3.64,0.23,0.2,0.38
0,1.86487,3.22,3.64,0.23,0.2,0.38
0,1.86981,3.22,3.63,0.23,0.2,0.38
0,1.87165,3.21,3.63,0.22,0.21,0.38
0,1.8737,3.2,3.63,0.21,0.22,0.38
0,1.87564,3.2,3.62,0.21,0.21,0.39
0,1.87685,3.2,3.61,0.21,0.2,0.4
0,1.87913,3.19,3.61,0.21,0.2,0.4
0,1.88167,3.19,3.6,0.21,0.2,0.4
0,1.88172,3.19,3.61,0.21,0.21,0.39
0,1.88205,3.19,3.6,0.21,0.2,0.4
0,1.88616,3.19,3.59,0.21,0.2,0.4
0,1.89156,3.2,3.59,0.22,0.19,0.4
0,1.89234,3.2,3.59,0.24,0.19,0.39
0,1.89296,3.2,3.58,0.24,0.18,0.4
0,1.89436,3.2,3.57,0.24,0.17,0.41
0,1.89647,3.19,3.57,0.24,0.17,0.41
0,1.89892,3.19,3.56,0.24,0.17,0.41
0,1.90418,3.18,3.56,0.23,0.18,0.41
0,1.90545,3.17,3.56,0.23,0.18,0.41
0,1.93325,3.17,3.57,0.23,0.18,0.41
0,1.93428,3.17,3.56,0.23,0.17,0.42
0,1.93623,3.18,3.56,0.24,0.16,0.42
0,1.93927,3.17,3.56,0.23,0.17,0.42
0,1.94406,3.16,3.56,0.22,0.18,0.42
0,1.94498,3.15,3.56,0.21,0.19,0.42
0,1.95035,3.15,3.55,0.21,0.18,0.43
0,1.95223,3.14,3.55,0.2,0.19,0.43
0,1.97274,3.15,3.55,0.2,0.19,0.43
0,1.9758,3.15,3.54,0.2,0.18,0.44
0,1.98,3.15,3.53,0.2,0.17,0.45
0,1.98159,3.15,3.54,0.2,0.18,0.44
0,1.98176,3.15,3.54,0.18,0.18,0.45
0,1.98612,3.15,3.53,0.18,0.18,0.45
0,1.98706,3.15,3.52,0.18,0.18,0.45
0,1.99614,3.14,3.52,0.17,0.19,0.45
0,2.0011,3.14,3.52,0.17,0.19,0.44
0,2.00493,3.14,3.52,0.19,0.19,0.43
0,2.00879,3.13,3.52,0.18,0.2,0.43
0,2.01196,3.12,3.52,0.17,0.21,0.43
0,2.01363,3.11,3.52,0.16,0.22,0.43
0,2.0147,3.1,3.52,0.16,0.22,0.43
0,2.02237,3.1,3.51,0.16,0.21,0.44
0,2.02469,3.09,3.51,0.16,0.21,0.44
0,2.02812,3.09,3.5,0.16,0.2,0.45
0,2.03057,3.09,3.5,0.18,0.2,0.44
0,2.03091,3.1,3.5,0.19,0.19,0.44
0,2.03611,3.1,3.51,0.19,0.2,0.43
0,2.03617,3.1,3.52,0.19,0.21,0.42
0,2.03763,3.09,3.52,0.19,0.21,0.42
0,2.03973,3.08,3.52,0.19,0.21,0.42
0,2.04314,3.08,3.51,0.19,0.2,0.43
0,2.04495,3.08,3.5,0.19,0.19,0.44
0,2.04513,3.07,3.5,0.18,0.2,0.44
0,2.05059,3.06,3.5,0.17,0.21,0.44
0,2.05072,3.06,3.51,0.17,0.22,0.43
0,2.05213,3.06,3.51,0.15,0.22,0.44
0,2.05325,3.06,3.5,0.15,0.21,0.45
0,2.05689,3.06,3.5,0.17,0.21,0.44
0,2.0575,3.07,3.5,0.18,0.2,0.44
0,2.06512,3.07,3.49,0.18,0.2,0.44
0,2.07198,3.06,3.49,0.17,0.21,0.44
0,2.07284,3.05,3.49,0.16,0.22,0.44
0,2.0775,3.05,3.49,0.18,0.22,0.43
0,2.07808,3.06,3.49,0.18,0.22,0.43
0,2.07864,3.06,3.48,0.18,0.21,0.44
0,2.08994,3.06,3.48,0.2,0.21,0.43
0,2.09119,3.06,3.47,0.2,0.21,0.43
0,2.09307,3.06,3.47,0.22,0.21,0.42
0,2.0946,3.06,3.48,0.22,0.22,0.41
0,2.09556,3.06,3.49,0.22,0.22,0.41
0,2.0956,3.05,3.49,0.21,0.23,0.41
0,2.10072,3.05,3.48,0.21,0.22,0.42
0,2.10199,3.05,3.47,0.21,0.21,0.43
0,2.10383,3.05,3.46,0.21,0.2,0.44
0,2.1052,3.05,3.45,0.21,0.19,0.45
0,2.10539,3.05,3.45,0.23,0.19,0.44
0,2.11353,3.04,3.45,0.22,0.2,0.44
0,2.11453,3.03,3.45,0.21,0.21,0.44
0,2.11756,3.03,3.44,0.21,0.2,0.45
0,2.11773,3.03,3.45,0.21,0.21,0.44
0,2.12245,3.02,3.45,0.2,0.22,0.44
0,2.12829,3.02,3.45,0.22,0.22,0.43
0,2.13141,3.02,3.45,0.24,0.22,0.42
0,2.13303,3.02,3.44,0.24,0.21,0.43
0,2.13503,3.03,3.44,0.24,0.21,0.43
0,2.13942,3.03,3.43,0.24,0.2,0.44
0,2.13994,3.03,3.42,0.24,0.19,0.45
0,2.14017,3.04,3.42,0.25,0.18,0.45
0,2.14458,3.04,3.42,0.27,0.18,0.44
0,2.14536,3.04,3.41,0.27,0.17,0.45
0,2.14621,3.03,3.41,0.26,0.18,0.45
0,2.14726,3.03,3.41,0.28,0.18,0.44
0,2.14916,3.02,3.41,0.27,0.19,0.44
0,2.14952,3.02,3.4,0.27,0.19,0.44
0,2.15062,3.02,3.39,0.27,0.18,0.45
0,2.15291,3.03,3.39,0.27,0.18,0.45
0,2.15632,3.02,3.39,0.26,0.19,0.45
0,2.15685,3.01,3.39,0.25,0.2,0.45
0,2.16025,3.01,3.4,0.25,0.21,0.44
0,2.16256,3.01,3.39,0.25,0.2,0.45
0,2.16266,3.01,3.39,0.27,0.2,0.44
0,2.1685,3,3.39,0.26,0.21,0.44
0,2.17122,2.99,3.39,0.26,0.21,0.44
0,2.17827,2.98,3.39,0.25,0.22,0.44
0,2.183,2.98,3.38,0.25,0.21,0.45
0,2.18386,2.98,3.38,0.27,0.21,0.44
0,2.18476,2.98,3.38,0.29,0.21,0.43
0,2.18589,2.98,3.37,0.29,0.21,0.43
0,2.18997,2.99,3.37,0.3,0.2,0.43
0,2.1917,2.98,3.37,0.29,0.21,0.43
0,2.19315,2.98,3.36,0.29,0.2,0.44
0,2.20018,2.97,3.36,0.29,0.2,0.44
0,2.20137,2.97,3.36,0.31,0.2,0.43
0,2.2032,2.97,3.35,0.31,0.2,0.43
0,2.20397,2.97,3.34,0.31,0.19,0.44
0,2.20404,2.97,3.33,0.31,0.18,0.45
0,2.2049,2.96,3.33,0.3,0.19,0.45
0,2.20636,2.95,3.33,0.29,0.2,0.45
0,2.21632,2.95,3.32,0.29,0.19,0.46
0,2.22476,2.94,3.32,0.28,0.2,0.46
0,2.22819,2.95,3.32,0.29,0.19,0.46
0,2.22889,2.95,3.31,0.29,0.18,0.47
0,2.2303,2.95,3.3,0.29,0.18,0.47
0,2.23257,2.95,3.29,0.29,0.17,0.48
0,2.24479,2.95,3.3,0.29,0.18,0.47
0,2.24834,2.96,3.3,0.3,0.17,0.47
0,2.25021,2.96,3.29,0.3,0.16,0.48
0,2.25178,2.96,3.3,0.3,0.17,0.47
0,2.25471,2.96,3.29,0.3,0.17,0.47
0,2.25491,2.96,3.29,0.3,0.17,0.46
0,2.25759,2.96,3.3,0.3,0.18,0.45
0,2.26145,2.97,3.3,0.31,0.17,0.45
0,2.26184,2.97,3.29,0.31,0.16,0.46
0,2.26434,2.96,3.29,0.3,0.17,0.46
0,2.26922,2.97,3.29,0.31,0.16,0.46
0,2.27028,2.97,3.29,0.3,0.16,0.46
0,2.27368,2.96,3.29,0.29,0.17,0.46
0,2.27415,2.97,3.29,0.3,0.16,0.46
0,2.28035,2.97,3.29,0.32,0.16,0.45
0,2.28907,2.97,3.29,0.34,0.16,0.44
0,2.29048,2.96,3.29,0.33,0.17,0.44
0,2.29447,2.96,3.3,0.33,0.18,0.43
0,2.29641,2.96,3.29,0.33,0.17,0.44
0,2.29717,2.96,3.3,0.33,0.18,0.43
0,2.29784,2.96,3.31,0.33,0.18,0.43
0,2.29944,2.96,3.3,0.33,0.17,0.44
0,2.30287,2.95,3.3,0.32,0.18,0.44
0,2.31438,2.95,3.31,0.32,0.19,0.43
0,2.31479,2.95,3.31,0.34,0.19,0.42
0,2.31514,2.94,3.31,0.33,0.2,0.42
0,2.31916,2.94,3.3,0.33,0.2,0.42
0,2.32081,2.94,3.3,0.32,0.2,0.42
0,2.32081,2.95,3.3,0.32,0.2,0.42
0,2.32089,2.94,3.3,0.31,0.21,0.42
0,2.32196,2.93,3.3,0.3,0.22,0.42
0,2.32225,2.93,3.29,0.3,0.21,0.43
0,2.32869,2.92,3.29,0.29,0.22,0.43
0,2.33066,2.93,3.29,0.3,0.21,0.43
0,2.34504,2.92,3.29,0.29,0.22,0.43
0,2.34712,2.92,3.28,0.29,0.22,0.43
0,2.34721,2.92,3.29,0.29,0.22,0.43
0,2.35263,2.92,3.28,0.29,0.21,0.44
0,2.35321,2.91,3.28,0.28,0.22,0.44
0,2.35375,2.91,3.27,0.28,0.21,0.45
0,2.36006,2.9,3.27,0.27,0.22,0.45
0,2.36135,2.9,3.27,0.27,0.22,0.44
0,2.36738,2.89,3.27,0.27,0.22,0.44
0,2.36745,2.88,3.27,0.26,0.23,0.44
0,2.36811,2.89,3.27,0.27,0.22,0.44
0,2.36862,2.89,3.26,0.27,0.21,0.45
0,2.37783,2.89,3.25,0.27,0.2,0.46
0,2.3784,2.89,3.24,0.27,0.19,0.47
0,2.38096,2.9,3.24,0.28,0.18,0.47
0,2.38182,2.9,3.24,0.3,0.18,0.46
0,2.38231,2.89,3.24,0.29,0.19,0.46
0,2.38687,2.89,3.23,0.29,0.18,0.47
0,2.38698,2.89,3.23,0.27,0.18,0.48
0,2.38721,2.9,3.23,0.28,0.17,0.48
0,2.38741,2.91,3.23,0.29,0.16,0.48
0,2.38908,2.91,3.24,0.29,0.17,0.47
0,2.39079,2.91,3.24,0.31,0.17,0.46
0,2.39538,2.91,3.23,0.31,0.16,0.47
0,2.39833,2.9,3.23,0.3,0.17,0.47
0,2.41223,2.9,3.22,0.3,0.16,0.48
0,2.42674,2.89,3.22,0.29,0.17,0.48
0,2.42716,2.89,3.22,0.31,0.17,0.47
0,2.42719,2.9,3.22,0.32,0.16,0.47
0,2.43236,2.9,3.21,0.32,0.16,0.47
0,2.43702,2.9,3.2,0.32,0.15,0.48
0,2.44287,2.89,3.2,0.31,0.16,0.48
0,2.44391,2.89,3.2,0.33,0.16,0.47
0,2.44424,2.89,3.21,0.33,0.17,0.46
0,2.449,2.89,3.21,0.35,0.17,0.45
0,2.4492,2.88,3.21,0.34,0.18,0.45
0,2.44958,2.88,3.21,0.36,0.18,0.44
0,2.45044,2.88,3.2,0.36,0.17,0.45
0,2.455,2.87,3.2,0.35,0.18,0.45
0,2.45827,2.86,3.2,0.34,0.19,0.45
0,2.45966,2.86,3.19,0.34,0.18,0.46
0,2.46057,2.87,3.19,0.34,0.18,0.46
0,2.46278,2.87,3.19,0.34,0.18,0.45
0,2.465,2.87,3.19,0.36,0.18,0.44
0,2.46651,2.87,3.2,0.36,0.18,0.44
0,2.4712,2.86,3.2,0.35,0.19,0.44
0,2.47527,2.86,3.19,0.35,0.18,0.45
0,2.47736,2.85,3.19,0.34,0.19,0.45
0,2.48359,2.84,3.19,0.33,0.2,0.45
0,2.48839,2.83,3.19,0.32,0.21,0.45
0,2.48985,2.83,3.2,0.32,0.22,0.44
0,2.49078,2.83,3.19,0.32,0.21,0.45
0,2.49971,2.82,3.19,0.31,0.22,0.45
0,2.49988,2.81,3.19,0.31,0.22,0.45
0,2.50432,2.81,3.19,0.33,0.22,0.44
0,2.50644,2.8,3.19,0.32,0.23,0.44
0,2.5086,2.79,3.19,0.32,0.23,0.44
0,2.51236,2.78,3.19,0.32,0.23,0.44
0,2.51247,2.78,3.2,0.32,0.24,0.43
0,2.5141,2.77,3.2,0.31,0.25,0.43
0,2.515,2.76,3.2,0.3,0.26,0.43
0,2.5179,2.76,3.21,0.3,0.27,0.42
0,2.51857,2.75,3.21,0.3,0.27,0.42
0,2.52293,2.75,3.2,0.3,0.26,0.43
0,2.52569,2.76,3.2,0.31,0.25,0.43
0,2.52984,2.76,3.21,0.31,0.26,0.42
0,2.53375,2.76,3.22,0.31,0.27,0.41
0,2.53393,2.75,3.22,0.3,0.28,0.41
0,2.53732,2.74,3.22,0.3,0.28,0.41
0,2.54017,2.74,3.21,0.3,0.27,0.42
0,2.54056,2.73,3.21,0.3,0.27,0.42
0,2.54109,2.73,3.2,0.3,0.26,0.43
0,2.54558,2.73,3.2,0.32,0.26,0.42
0,2.54707,2.74,3.2,0.33,0.25,0.42
0,2.54814,2.73,3.2,0.32,0.26,0.42
0,2.5531,2.72,3.2,0.31,0.27,0.42
0,2.56167,2.72,3.19,0.31,0.26,0.43
0,2.56411,2.71,3.19,0.3,0.27,0.43
0,2.5651,2.7,3.19,0.29,0.28,0.43
0,2.57016,2.69,3.19,0.28,0.29,0.43
0,2.57071,2.68,3.19,0.27,0.3,0.43
0,2.57132,2.67,3.19,0.27,0.3,0.43
0,2.57277,2.67,3.19,0.29,0.3,0.42
0,2.57424,2.67,3.19,0.31,0.3,0.41
0,2.57557,2.67,3.2,0.31,0.31,0.4
0,2.57567,2.66,3.2,0.3,0.32,0.4
0,2.57842,2.66,3.19,0.3,0.31,0.41
0,2.58085,2.65,3.19,0.29,0.32,0.41
0,2.58195,2.65,3.2,0.29,0.33,0.4
0,2.58241,2.65,3.19,0.29,0.32,0.41
0,2.58783,2.66,3.19,0.3,0.31,0.41
0,2.58987,2.66,3.2,0.3,0.32,0.4
0,2.5954,2.67,3.2,0.31,0.31,0.4
0,2.59829,2.67,3.21,0.31,0.31,0.4
0,2.5998,2.68,3.21,0.32,0.3,0.4
0,2.60084,2.68,3.2,0.32,0.29,0.41
0,2.61406,2.67,3.2,0.31,0.3,0.41
0,2.61562,2.67,3.19,0.31,0.29,0.42
0,2.62237,2.66,3.19,0.31,0.29,0.42
0,2.62282,2.66,3.2,0.31,0.29,0.42
0,2.62412,2.66,3.19,0.31,0.29,0.42
0,2.63416,2.65,3.19,0.3,0.3,0.42
0,2.63728,2.65,3.18,0.3,0.29,0.43
0,2.63936,2.64,3.18,0.3,0.29,0.43
0,2.64392,2.63,3.18,0.3,0.29,0.43
0,2.65449,2.62,3.18,0.29,0.3,0.43
0,2.66073,2.62,3.17,0.29,0.29,0.44
0,2.66223,2.62,3.18,0.29,0.3,0.43
0,2.67174,2.61,3.18,0.28,0.31,0.43
0,2.673,2.6,3.18,0.27,0.32,0.43
0,2.68193,2.6,3.17,0.27,0.31,0.44
0,2.68375,2.61,3.17,0.27,0.31,0.44
0,2.68637,2.62,3.17,0.28,0.3,0.44
0,2.68699,2.62,3.16,0.28,0.29,0.45
0,2.68767,2.62,3.15,0.28,0.28,0.46
0,2.68831,2.61,3.15,0.28,0.28,0.46
0,2.68876,2.6,3.15,0.28,0.28,0.46
0,2.69254,2.6,3.14,0.28,0.27,0.47
0,2.69675,2.59,3.14,0.27,0.28,0.47
0,2.70044,2.59,3.14,0.25,0.28,0.48
0,2.70125,2.58,3.14,0.24,0.29,0.48
0,2.70265,2.58,3.13,0.24,0.28,0.49
0,2.7041,2.57,3.13,0.24,0.28,0.49
0,2.70416,2.57,3.12,0.24,0.27,0.5
0,2.70677,2.56,3.12,0.23,0.28,0.5
0,2.71077,2.55,3.12,0.23,0.28,0.5
0,2.71333,2.55,3.12,0.25,0.28,0.49
0,2.71486,2.55,3.12,0.27,0.28,0.48
0,2.71639,2.55,3.12,0.26,0.28,0.48
0,2.71656,2.54,3.12,0.25,0.29,0.48
0,2.71832,2.54,3.11,0.25,0.28,0.49
0,2.72096,2.54,3.11,0.27,0.28,0.48
0,2.72176,2.55,3.11,0.28,0.27,0.48
0,2.72781,2.55,3.1,0.28,0.26,0.49
0,2.73129,2.55,3.09,0.28,0.26,0.49
0,2.73274,2.54,3.09,0.27,0.27,0.49
0,2.73296,2.54,3.08,0.27,0.26,0.5
0,2.73555,2.53,3.08,0.26,0.27,0.5
0,2.73716,2.53,3.07,0.26,0.26,0.51
0,2.73894,2.53,3.08,0.26,0.27,0.5
0,2.74066,2.52,3.08,0.26,0.27,0.5
0,2.74109,2.52,3.07,0.26,0.27,0.5
0,2.74765,2.52,3.06,0.26,0.27,0.5
0,2.74776,2.52,3.05,0.26,0.26,0.51
0,2.74799,2.51,3.05,0.25,0.27,0.51
0,2.74823,2.51,3.04,0.25,0.26,0.52
0,2.75215,2.51,3.04,0.24,0.26,0.52
0,2.75515,2.51,3.03,0.24,0.25,0.53
0,2.75589,2.5,3.03,0.23,0.26,0.53
0,2.75653,2.51,3.03,0.24,0.25,0.53
0,2.75722,2.5,3.03,0.23,0.26,0.53
0,2.75788,2.49,3.03,0.22,0.27,0.53
0,2.76015,2.49,3.02,0.22,0.26,0.54
0,2.77398,2.49,3.02,0.22,0.26,0.53
0,2.78145,2.49,3.02,0.24,0.26,0.52
0,2.78664,2.48,3.02,0.23,0.27,0.52
0,2.78922,2.47,3.02,0.23,0.27,0.52
0,2.79081,2.46,3.02,0.22,0.28,0.52
0,2.79193,2.46,3.02,0.24,0.28,0.51
0,2.7932,2.46,3.02,0.26,0.28,0.5
0,2.79572,2.46,3.02,0.28,0.28,0.49
0,2.79779,2.46,3.01,0.28,0.28,0.49
0,2.80116,2.46,3.01,0.26,0.28,0.5
0,2.80272,2.46,3.01,0.28,0.28,0.49
0,2.80723,2.45,3.01,0.27,0.29,0.49
0,2.80954,2.44,3.01,0.26,0.3,0.49
0,2.8131,2.44,3.02,0.26,0.31,0.48
0,2.81419,2.44,3.01,0.26,0.31,0.48
0,2.81878,2.44,3.01,0.25,0.31,0.48
0,2.8204,2.43,3.01,0.25,0.31,0.48
0,2.82311,2.43,3,0.25,0.3,0.49
0,2.82324,2.42,3,0.25,0.3,0.49
0,2.82707,2.42,2.99,0.25,0.29,0.5
0,2.83345,2.42,3,0.25,0.3,0.49
0,2.83802,2.42,3,0.27,0.3,0.48
0,2.84457,2.42,2.99,0.27,0.29,0.49
0,2.84494,2.41,2.99,0.26,0.3,0.49
0,2.84516,2.41,2.98,0.26,0.29,0.5
0,2.84981,2.4,2.98,0.25,0.3,0.5
0,2.85068,2.39,2.98,0.24,0.31,0.5
0,2.85429,2.39,2.98,0.26,0.31,0.49
0,2.85548,2.39,2.97,0.26,0.3,0.5
0,2.85696,2.39,2.98,0.26,0.31,0.49
0,2.85961,2.4,2.98,0.27,0.3,0.49
0,2.8704,2.4,2.99,0.27,0.31,0.48
0,2.8743,2.4,2.99,0.29,0.31,0.47
0,2.87494,2.39,2.99,0.28,0.32,0.47
0,2.87996,2.39,3,0.28,0.32,0.47
0,2.88016,2.39,2.99,0.28,0.31,0.48
0,2.88372,2.38,2.99,0.28,0.31,0.48
0,2.88462,2.38,2.99,0.3,0.31,0.47
0,2.88468,2.37,2.99,0.29,0.32,0.47
0,2.8866,2.37,2.98,0.29,0.31,0.48
0,2.89236,2.37,2.98,0.31,0.31,0.47
0,2.89236,2.37,2.98,0.31,0.31,0.46
0,2.89513,2.37,2.98,0.33,0.31,0.45
0,2.89635,2.36,2.98,0.32,0.32,0.45
0,2.89849,2.36,2.97,0.32,0.31,0.46
0,2.90014,2.35,2.97,0.31,0.32,0.46
0,2.90072,2.35,2.98,0.31,0.33,0.45
0,2.90078,2.35,2.97,0.31,0.32,0.46
0,2.90354,2.35,2.97,0.31,0.31,0.46
0,2.90437,2.34,2.97,0.31,0.31,0.46
0,2.90853,2.35,2.97,0.32,0.3,0.46
0,2.90939,2.35,2.98,0.32,0.31,0.45
0,2.91804,2.34,2.98,0.31,0.32,0.45
0,2.9229,2.34,2.99,0.31,0.33,0.44
0,2.92298,2.34,3,0.31,0.34,0.43
0,2.924,2.34,2.99,0.31,0.33,0.44
0,2.92469,2.34,2.98,0.31,0.32,0.45
0,2.9287,2.34,2.97,0.31,0.31,0.46
0,2.93052,2.34,2.98,0.31,0.32,0.45
0,2.93168,2.35,2.98,0.31,0.32,0.45
0,2.93388,2.35,2.97,0.31,0.31,0.46
0,2.93935,2.35,2.96,0.31,0.3,0.47
0,2.94234,2.34,2.96,0.31,0.3,0.47
0,2.94464,2.35,2.96,0.32,0.29,0.47
0,2.94808,2.36,2.96,0.33,0.28,0.47
0,2.94887,2.35,2.96,0.33,0.28,0.47
0,2.9505,2.34,2.96,0.33,0.28,0.47
0,2.95059,2.34,2.97,0.33,0.29,0.46
0,2.95228,2.34,2.96,0.33,0.29,0.46
0,2.95495,2.35,2.96,0.33,0.29,0.46
0,2.95646,2.34,2.96,0.33,0.29,0.46
0,2.95663,2.34,2.95,0.33,0.28,0.47
0,2.95755,2.34,2.94,0.33,0.28,0.47
0,2.95868,2.34,2.93,0.33,0.27,0.48
0,2.9663,2.34,2.93,0.33,0.27,0.47
0,2.97061,2.34,2.94,0.33,0.28,0.46
0,2.97501,2.34,2.94,0.31,0.28,0.47
0,2.97572,2.34,2.94,0.33,0.28,0.46
0,2.97603,2.35,2.94,0.34,0.27,0.46
0,2.97636,2.35,2.93,0.34,0.26,0.47
0,2.97692,2.35,2.93,0.36,0.26,0.46
0,2.97694,2.35,2.94,0.36,0.27,0.45
0,2.98098,2.34,2.94,0.35,0.28,0.45
0,2.98293,2.33,2.94,0.34,0.29,0.45
0,2.98909,2.33,2.95,0.34,0.3,0.44
0,2.99077,2.32,2.95,0.33,0.31,0.44
0,2.99146,2.32,2.95,0.33,0.3,0.44
0,2.99601,2.32,2.94,0.33,0.29,0.45
0,2.99841,2.32,2.93,0.33,0.28,0.46
0,2.99958,2.32,2.92,0.33,0.27,0.47
0,3.00119,2.32,2.92,0.35,0.27,0.46
0,3.00284,2.31,2.92,0.35,0.27,0.46
0,3.02014,2.3,2.92,0.34,0.28,0.46
0,3.02698,2.3,2.91,0.34,0.27,0.47
0,3.02704,2.3,2.9,0.34,0.27,0.47
0,3.0272,2.3,2.91,0.34,0.28,0.46
0,3.03301,2.3,2.91,0.36,0.28,0.45
0,3.03396,2.31,2.91,0.36,0.28,0.45
0,3.034,2.31,2.91,0.36,0.27,0.45
0,3.03667,2.3,2.91,0.35,0.28,0.45
0,3.0369,2.29,2.91,0.35,0.28,0.45
0,3.04299,2.29,2.9,0.35,0.27,0.46
0,3.04718,2.29,2.89,0.35,0.26,0.47
0,3.05533,2.28,2.89,0.34,0.27,0.47
0,3.05555,2.28,2.88,0.34,0.27,0.47
0,3.05628,2.28,2.89,0.34,0.28,0.46
0,3.05698,2.28,2.88,0.34,0.27,0.47
0,3.0586,2.28,2.87,0.34,0.26,0.48
0,3.06368,2.28,2.86,0.34,0.26,0.48
0,3.0668,2.28,2.85,0.34,0.25,0.49
0,3.06889,2.28,2.84,0.34,0.24,0.5
0,3.07245,2.29,2.84,0.34,0.24,0.5
0,3.07292,2.28,2.84,0.33,0.25,0.5
0,3.07551,2.29,2.84,0.33,0.25,0.5
0,3.07747,2.28,2.84,0.32,0.26,0.5
0,3.0888,2.29,2.84,0.32,0.26,0.5
0,3.09127,2.28,2.84,0.31,0.27,0.5
0,3.09157,2.29,2.84,0.32,0.26,0.5
0,3.09696,2.29,2.83,0.32,0.25,0.51
0,3.09714,2.3,2.83,0.32,0.25,0.51
0,3.09961,2.3,2.82,0.32,0.25,0.51
0,3.09985,2.29,2.82,0.31,0.26,0.51
0,3.10144,2.29,2.83,0.31,0.27,0.5
0,3.1042,2.29,2.83,0.3,0.27,0.5
0,3.10499,2.28,2.83,0.29,0.28,0.5
0,3.10617,2.28,2.83,0.31,0.28,0.49
0,3.10874,2.27,2.83,0.31,0.28,0.49
0,3.11166,2.27,2.84,0.31,0.29,0.48
0,3.11321,2.27,2.84,0.33,0.29,0.47
0,3.11493,2.27,2.83,0.33,0.28,0.48
0,3.11934,2.27,2.83,0.35,0.28,0.47
0,3.12066,2.27,2.83,0.37,0.28,0.46
0,3.12205,2.26,2.83,0.36,0.29,0.46
0,3.12301,2.26,2.82,0.36,0.28,0.47
0,3.12303,2.25,2.82,0.35,0.29,0.47
0,3.1246,2.26,2.82,0.36,0.28,0.47
0,3.12916,2.26,2.81,0.36,0.27,0.48
0,3.13919,2.26,2.8,0.36,0.26,0.49
