Temps,A,B,AB,ABA,ABAB
587.3,0.5,0.5,4.33842e-11,1.64332e-11,3.98393e-12
587.4,0.5,0.5,4.32215e-11,1.63716e-11,3.96899e-12
587.5,0.5,0.5,4.30595e-11,1.63103e-11,3.95412e-12
587.6,0.5,0.5,4.28981e-11,1.62491e-11,3.93929e-12
587.7,0.5,0.5,4.27373e-11,1.61882e-11,3.92453e-12
587.8,0.5,0.5,4.25771e-11,1.61275e-11,3.90981e-12
587.9,0.5,0.5,4.24175e-11,1.60671e-11,3.89516e-12
588,0.5,0.5,4.22585e-11,1.60068e-11,3.88056e-12
588.1,0.5,0.5,4.21e-11,1.59468e-11,3.86601e-12
588.2,0.5,0.5,4.19422e-11,1.58871e-11,3.85152e-12
588.3,0.5,0.5,4.1785e-11,1.58275e-11,3.83708e-12
588.4,0.5,0.5,4.16284e-11,1.57682e-11,3.82269e-12
588.5,0.5,0.5,4.14723e-11,1.57091e-11,3.80836e-12
588.6,0.5,0.5,4.13168e-11,1.56502e-11,3.79409e-12
588.7,0.5,0.5,4.1162e-11,1.55915e-11,3.77986e-12
588.8,0.5,0.5,4.10076e-11,1.55331e-11,3.7657e-12
588.9,0.5,0.5,4.08539e-11,1.54748e-11,3.75158e-12
589,0.5,0.5,4.07008e-11,1.54168e-11,3.73752e-12
589.1,0.5,0.5,4.05482e-11,1.5359e-11,3.7235e-12
589.2,0.5,0.5,4.03962e-11,1.53015e-11,3.70955e-12
589.3,0.5,0.5,4.02448e-11,1.52441e-11,3.69564e-12
589.4,0.5,0.5,4.00939e-11,1.51869e-11,3.68179e-12
589.5,0.5,0.5,3.99436e-11,1.513e-11,3.66798e-12
589.6,0.5,0.5,3.97939e-11,1.50733e-11,3.65423e-12
589.7,0.5,0.5,3.96447e-11,1.50168e-11,3.64054e-12
589.8,0.5,0.5,3.94961e-11,1.49605e-11,3.62689e-12
589.9,0.5,0.5,3.9348e-11,1.49044e-11,3.61329e-12
590,0.5,0.5,3.92005e-11,1.48485e-11,3.59975e-12
590.1,0.5,0.5,3.90536e-11,1.47929e-11,3.58625e-12
590.2,0.5,0.5,3.89072e-11,1.47374e-11,3.57281e-12
590.3,0.5,0.5,3.87613e-11,1.46822e-11,3.55942e-12
590.4,0.5,0.5,3.8616e-11,1.46271e-11,3.54607e-12
590.5,0.5,0.5,3.84712e-11,1.45723e-11,3.53278e-12
590.6,0.5,0.5,3.8327e-11,1.45177e-11,3.51954e-12
590.7,0.5,0.5,3.81834e-11,1.44633e-11,3.50634e-12
590.8,0.5,0.5,3.80402e-11,1.4409e-11,3.4932e-12
590.9,0.5,0.5,3.78976e-11,1.4355e-11,3.4801e-12
591,0.5,0.5,3.77556e-11,1.43012e-11,3.46706e-12
591.1,0.5,0.5,3.7614e-11,1.42476e-11,3.45406e-12
591.2,0.5,0.5,3.7473e-11,1.41942e-11,3.44111e-12
591.3,0.5,0.5,3.73325e-11,1.4141e-11,3.42821e-12
591.4,0.5,0.5,3.71926e-11,1.4088e-11,3.41536e-12
591.5,0.5,0.5,3.70532e-11,1.40352e-11,3.40256e-12
591.6,0.5,0.5,3.69143e-11,1.39826e-11,3.3898e-12
591.7,0.5,0.5,3.67759e-11,1.39301e-11,3.3771e-12
591.8,0.5,0.5,3.6638e-11,1.38779e-11,3.36444e-12
591.9,0.5,0.5,3.65007e-11,1.38259e-11,3.35182e-12
592,0.5,0.5,3.63639e-11,1.37741e-11,3.33926e-12
592.1,0.5,0.5,3.62275e-11,1.37224e-11,3.32674e-12
592.2,0.5,0.5,3.60917e-11,1.3671e-11,3.31427e-12
592.3,0.5,0.5,3.59564e-11,1.36197e-11,3.30185e-12
592.4,0.5,0.5,3.58216e-11,1.35687e-11,3.28947e-12
592.5,0.5,0.5,3.56874e-11,1.35178e-11,3.27714e-12
592.6,0.5,0.5,3.55536e-11,1.34671e-11,3.26485e-12
592.7,0.5,0.5,3.54203e-11,1.34167e-11,3.25261e-12
592.8,0.5,0.5,3.52875e-11,1.33664e-11,3.24042e-12
592.9,0.5,0.5,3.51552e-11,1.33163e-11,3.22827e-12
593,0.5,0.5,3.50235e-11,1.32663e-11,3.21617e-12
593.1,0.5,0.5,3.48922e-11,1.32166e-11,3.20412e-12
593.2,0.5,0.5,3.47614e-11,1.31671e-11,3.1921e-12
593.3,0.5,0.5,3.46311e-11,1.31177e-11,3.18014e-12
593.4,0.5,0.5,3.45012e-11,1.30685e-11,3.16822e-12
593.5,0.5,0.5,3.43719e-11,1.30195e-11,3.15634e-12
593.6,0.5,0.5,3.4243e-11,1.29707e-11,3.14451e-12
593.7,0.5,0.5,3.41147e-11,1.29221e-11,3.13272e-12
593.8,0.5,0.5,3.39868e-11,1.28737e-11,3.12098e-12
593.9,0.5,0.5,3.38594e-11,1.28254e-11,3.10928e-12
594,0.5,0.5,3.37325e-11,1.27773e-11,3.09762e-12
594.1,0.5,0.5,3.3606e-11,1.27294e-11,3.08601e-12
594.2,0.5,0.5,3.348e-11,1.26817e-11,3.07444e-12
594.3,0.5,0.5,3.33545e-11,1.26342e-11,3.06292e-12
594.4,0.5,0.5,3.32295e-11,1.25868e-11,3.05143e-12
594.5,0.5,0.5,3.31049e-11,1.25396e-11,3.04e-12
594.6,0.5,0.5,3.29808e-11,1.24926e-11,3.0286e-12
594.7,0.5,0.5,3.28572e-11,1.24458e-11,3.01725e-12
594.8,0.5,0.5,3.2734e-11,1.23991e-11,3.00594e-12
594.9,0.5,0.5,3.26113e-11,1.23527e-11,2.99467e-12
595,0.5,0.5,3.24891e-11,1.23064e-11,2.98344e-12
595.1,0.5,0.5,3.23673e-11,1.22602e-11,2.97226e-12
595.2,0.5,0.5,3.22459e-11,1.22143e-11,2.96111e-12
595.3,0.5,0.5,3.21251e-11,1.21685e-11,2.95001e-12
595.4,0.5,0.5,3.20046e-11,1.21229e-11,2.93896e-12
595.5,0.5,0.5,3.18847e-11,1.20774e-11,2.92794e-12
595.6,0.5,0.5,3.17651e-11,1.20321e-11,2.91696e-12
595.7,0.5,0.5,3.1646e-11,1.1987e-11,2.90603e-12
595.8,0.5,0.5,3.15274e-11,1.19421e-11,2.89513e-12
595.9,0.5,0.5,3.14092e-11,1.18973e-11,2.88428e-12
596,0.5,0.5,3.12915e-11,1.18527e-11,2.87347e-12
596.1,0.5,0.5,3.11742e-11,1.18083e-11,2.8627e-12
596.2,0.5,0.5,3.10573e-11,1.1764e-11,2.85197e-12
596.3,0.5,0.5,3.09409e-11,1.17199e-11,2.84127e-12
596.4,0.5,0.5,3.08249e-11,1.1676e-11,2.83062e-12
596.5,0.5,0.5,3.07094e-11,1.16322e-11,2.82001e-12
596.6,0.5,0.5,3.05942e-11,1.15886e-11,2.80944e-12
596.7,0.5,0.5,3.04796e-11,1.15452e-11,2.79891e-12
596.8,0.5,0.5,3.03653e-11,1.15019e-11,2.78842e-12
596.9,0.5,0.5,3.02515e-11,1.14588e-11,2.77796e-12
597,0.5,0.5,3.01381e-11,1.14158e-11,2.76755e-12
597.1,0.5,0.5,3.00251e-11,1.1373e-11,2.75718e-12
597.2,0.5,0.5,2.99125e-11,1.13304e-11,2.74684e-12
597.3,0.5,0.5,2.98004e-11,1.12879e-11,2.73654e-12
597.4,0.5,0.5,2.96887e-11,1.12456e-11,2.72628e-12
597.5,0.5,0.5,2.95774e-11,1.12035e-11,2.71606e-12
597.6,0.5,0.5,2.94665e-11,1.11615e-11,2.70588e-12
597.7,0.5,0.5,2.93561e-11,1.11196e-11,2.69574e-12
597.8,0.5,0.5,2.9246e-11,1.10779e-11,2.68563e-12
597.9,0.5,0.5,2.91364e-11,1.10364e-11,2.67557e-12
598,0.5,0.5,2.90271e-11,1.0995e-11,2.66554e-12
598.1,0.5,0.5,2.89183e-11,1.09538e-11,2.65554e-12
598.2,0.5,0.5,2.88099e-11,1.09128e-11,2.64559e-12
598.3,0.5,0.5,2.87019e-11,1.08718e-11,2.63567e-12
598.4,0.5,0.5,2.85943e-11,1.08311e-11,2.62579e-12
598.5,0.5,0.5,2.84871e-11,1.07905e-11,2.61595e-12
598.6,0.5,0.5,2.83804e-11,1.075e-11,2.60614e-12
598.7,0.5,0.5,2.8274e-11,1.07097e-11,2.59637e-12
598.8,0.5,0.5,2.8168e-11,1.06696e-11,2.58664e-12
598.9,0.5,0.5,2.80624e-11,1.06296e-11,2.57694e-12
599,0.5,0.5,2.79572e-11,1.05897e-11,2.56728e-12
599.1,0.5,0.5,2.78524e-11,1.05501e-11,2.55766e-12
599.2,0.5,0.5,2.7748e-11,1.05105e-11,2.54807e-12
599.3,0.5,0.5,2.7644e-11,1.04711e-11,2.53852e-12
599.4,0.5,0.5,2.75403e-11,1.04318e-11,2.529e-12
599.5,0.5,0.5,2.74371e-11,1.03927e-11,2.51952e-12
599.6,0.5,0.5,2.73342e-11,1.03538e-11,2.51008e-12
599.7,0.5,0.5,2.72318e-11,1.0315e-11,2.50067e-12
599.8,0.5,0.5,2.71297e-11,1.02763e-11,2.49129e-12
599.9,0.5,0.5,2.7028e-11,1.02378e-11,2.48196e-12
600,0.5,0.5,2.69267e-11,1.01994e-11,2.47265e-12
600.1,0.5,0.5,2.68257e-11,1.01612e-11,2.46338e-12
600.2,0.5,0.5,2.67252e-11,1.01231e-11,2.45415e-12
600.3,0.5,0.5,2.6625e-11,1.00851e-11,2.44495e-12
600.4,0.5,0.5,2.65252e-11,1.00473e-11,2.43578e-12
600.5,0.5,0.5,2.64257e-11,1.00097e-11,2.42665e-12
600.6,0.5,0.5,2.63267e-11,9.97214e-12,2.41755e-12
600.7,0.5,0.5,2.6228e-11,9.93475e-12,2.40849e-12
600.8,0.5,0.5,2.61297e-11,9.89751e-12,2.39946e-12
600.9,0.5,0.5,2.60317e-11,9.86041e-12,2.39047e-12
601,0.5,0.5,2.59341e-11,9.82344e-12,2.38151e-12
601.1,0.5,0.5,2.58369e-11,9.78662e-12,2.37258e-12
601.2,0.5,0.5,2.57401e-11,9.74993e-12,2.36369e-12
601.3,0.5,0.5,2.56436e-11,9.71338e-12,2.35483e-12
601.4,0.5,0.5,2.55474e-11,9.67697e-12,2.346e-12
601.5,0.5,0.5,2.54517e-11,9.64069e-12,2.3372e-12
601.6,0.5,0.5,2.53563e-11,9.60456e-12,2.32844e-12
601.7,0.5,0.5,2.52612e-11,9.56855e-12,2.31971e-12
601.8,0.5,0.5,2.51665e-11,9.53268e-12,2.31102e-12
601.9,0.5,0.5,2.50722e-11,9.49695e-12,2.30235e-12
602,0.5,0.5,2.49782e-11,9.46135e-12,2.29372e-12
602.1,0.5,0.5,2.48845e-11,9.42588e-12,2.28512e-12
602.2,0.5,0.5,2.47913e-11,9.39054e-12,2.27656e-12
602.3,0.5,0.5,2.46983e-11,9.35534e-12,2.26802e-12
602.4,0.5,0.5,2.46057e-11,9.32027e-12,2.25952e-12
602.5,0.5,0.5,2.45135e-11,9.28533e-12,2.25105e-12
602.6,0.5,0.5,2.44216e-11,9.25052e-12,2.24261e-12
602.7,0.5,0.5,2.43301e-11,9.21585e-12,2.23421e-12
602.8,0.5,0.5,2.42388e-11,9.1813e-12,2.22583e-12
602.9,0.5,0.5,2.4148e-11,9.14688e-12,2.21749e-12
603,0.5,0.5,2.40575e-11,9.11259e-12,2.20917e-12
603.1,0.5,0.5,2.39673e-11,9.07843e-12,2.20089e-12
603.2,0.5,0.5,2.38774e-11,9.0444e-12,2.19264e-12
603.3,0.5,0.5,2.37879e-11,9.0105e-12,2.18442e-12
603.4,0.5,0.5,2.36987e-11,8.97672e-12,2.17623e-12
603.5,0.5,0.5,2.36099e-11,8.94307e-12,2.16808e-12
603.6,0.5,0.5,2.35214e-11,8.90954e-12,2.15995e-12
603.7,0.5,0.5,2.34332e-11,8.87614e-12,2.15185e-12
603.8,0.5,0.5,2.33454e-11,8.84287e-12,2.14379e-12
603.9,0.5,0.5,2.32579e-11,8.80972e-12,2.13575e-12
604,0.5,0.5,2.31707e-11,8.7767e-12,2.12774e-12
604.1,0.5,0.5,2.30838e-11,8.74379e-12,2.11977e-12
604.2,0.5,0.5,2.29973e-11,8.71102e-12,2.11182e-12
604.3,0.5,0.5,2.29111e-11,8.67836e-12,2.1039e-12
604.4,0.5,0.5,2.28252e-11,8.64583e-12,2.09602e-12
604.5,0.5,0.5,2.27396e-11,8.61342e-12,2.08816e-12
604.6,0.5,0.5,2.26544e-11,8.58113e-12,2.08033e-12
604.7,0.5,0.5,2.25695e-11,8.54896e-12,2.07253e-12
604.8,0.5,0.5,2.24849e-11,8.51691e-12,2.06476e-12
604.9,0.5,0.5,2.24006e-11,8.48499e-12,2.05702e-12
605,0.5,0.5,2.23166e-11,8.45318e-12,2.04931e-12
605.1,0.5,0.5,2.22329e-11,8.42149e-12,2.04163e-12
605.2,0.5,0.5,2.21496e-11,8.38992e-12,2.03398e-12
605.3,0.5,0.5,2.20666e-11,8.35847e-12,2.02635e-12
605.4,0.5,0.5,2.19838e-11,8.32714e-12,2.01876e-12
605.5,0.5,0.5,2.19014e-11,8.29592e-12,2.01119e-12
605.6,0.5,0.5,2.18193e-11,8.26482e-12,2.00365e-12
605.7,0.5,0.5,2.17375e-11,8.23384e-12,1.99614e-12
605.8,0.5,0.5,2.1656e-11,8.20297e-12,1.98866e-12
605.9,0.5,0.5,2.15749e-11,8.17222e-12,1.9812e-12
606,0.5,0.5,2.1494e-11,8.14159e-12,1.97377e-12
606.1,0.5,0.5,2.14134e-11,8.11107e-12,1.96637e-12
606.2,0.5,0.5,2.13331e-11,8.08066e-12,1.959e-12
606.3,0.5,0.5,2.12532e-11,8.05037e-12,1.95166e-12
606.4,0.5,0.5,2.11735e-11,8.02019e-12,1.94434e-12
606.5,0.5,0.5,2.10941e-11,7.99013e-12,1.93705e-12
606.6,0.5,0.5,2.1015e-11,7.96018e-12,1.92979e-12
606.7,0.5,0.5,2.09363e-11,7.93034e-12,1.92256e-12
606.8,0.5,0.5,2.08578e-11,7.90061e-12,1.91535e-12
606.9,0.5,0.5,2.07796e-11,7.87099e-12,1.90817e-12
607,0.5,0.5,2.07017e-11,7.84148e-12,1.90102e-12
607.1,0.5,0.5,2.06241e-11,7.81209e-12,1.89389e-12
607.2,0.5,0.5,2.05468e-11,7.7828e-12,1.88679e-12
607.3,0.5,0.5,2.04698e-11,7.75363e-12,1.87972e-12
607.4,0.5,0.5,2.0393e-11,7.72456e-12,1.87267e-12
607.5,0.5,0.5,2.03166e-11,7.69561e-12,1.86565e-12
607.6,0.5,0.5,2.02404e-11,7.66676e-12,1.85866e-12
607.7,0.5,0.5,2.01645e-11,7.63802e-12,1.85169e-12
607.8,0.5,0.5,2.0089e-11,7.60938e-12,1.84475e-12
607.9,0.5,0.5,2.00136e-11,7.58086e-12,1.83784e-12
608,0.5,0.5,1.99386e-11,7.55244e-12,1.83095e-12
608.1,0.5,0.5,1.98639e-11,7.52413e-12,1.82408e-12
608.2,0.5,0.5,1.97894e-11,7.49592e-12,1.81724e-12
608.3,0.5,0.5,1.97152e-11,7.46782e-12,1.81043e-12
608.4,0.5,0.5,1.96413e-11,7.43983e-12,1.80365e-12
608.5,0.5,0.5,1.95677e-11,7.41194e-12,1.79688e-12
608.6,0.5,0.5,1.94943e-11,7.38415e-12,1.79015e-12
608.7,0.5,0.5,1.94213e-11,7.35647e-12,1.78344e-12
608.8,0.5,0.5,1.93485e-11,7.3289e-12,1.77675e-12
608.9,0.5,0.5,1.92759e-11,7.30142e-12,1.77009e-12
609,0.5,0.5,1.92037e-11,7.27405e-12,1.76346e-12
609.1,0.5,0.5,1.91317e-11,7.24678e-12,1.75684e-12
609.2,0.5,0.5,1.906e-11,7.21962e-12,1.75026e-12
609.3,0.5,0.5,1.89885e-11,7.19255e-12,1.7437e-12
609.4,0.5,0.5,1.89173e-11,7.16559e-12,1.73716e-12
609.5,0.5,0.5,1.88464e-11,7.13873e-12,1.73065e-12
609.6,0.5,0.5,1.87758e-11,7.11197e-12,1.72416e-12
609.7,0.5,0.5,1.87054e-11,7.08531e-12,1.7177e-12
609.8,0.5,0.5,1.86353e-11,7.05875e-12,1.71126e-12
609.9,0.5,0.5,1.85654e-11,7.03229e-12,1.70484e-12
610,0.5,0.5,1.84958e-11,7.00593e-12,1.69845e-12
610.1,0.5,0.5,1.84265e-11,6.97966e-12,1.69209e-12
610.2,0.5,0.5,1.83574e-11,6.9535e-12,1.68574e-12
610.3,0.5,0.5,1.82886e-11,6.92743e-12,1.67942e-12
610.4,0.5,0.5,1.822e-11,6.90146e-12,1.67313e-12
610.5,0.5,0.5,1.81517e-11,6.87559e-12,1.66686e-12
610.6,0.5,0.5,1.80837e-11,6.84982e-12,1.66061e-12
610.7,0.5,0.5,1.80159e-11,6.82414e-12,1.65438e-12
610.8,0.5,0.5,1.79484e-11,6.79856e-12,1.64818e-12
610.9,0.5,0.5,1.78811e-11,6.77307e-12,1.642e-12
611,0.5,0.5,1.7814e-11,6.74768e-12,1.63585e-12
611.1,0.5,0.5,1.77473e-11,6.72239e-12,1.62971e-12
611.2,0.5,0.5,1.76807e-11,6.69719e-12,1.62361e-12
611.3,0.5,0.5,1.76144e-11,6.67208e-12,1.61752e-12
611.4,0.5,0.5,1.75484e-11,6.64707e-12,1.61146e-12
611.5,0.5,0.5,1.74826e-11,6.62215e-12,1.60541e-12
611.6,0.5,0.5,1.74171e-11,6.59733e-12,1.5994e-12
611.7,0.5,0.5,1.73518e-11,6.5726e-12,1.5934e-12
611.8,0.5,0.5,1.72868e-11,6.54796e-12,1.58743e-12
611.9,0.5,0.5,1.7222e-11,6.52341e-12,1.58148e-12
612,0.5,0.5,1.71574e-11,6.49896e-12,1.57555e-12
612.1,0.5,0.5,1.70931e-11,6.47459e-12,1.56964e-12
612.2,0.5,0.5,1.7029e-11,6.45032e-12,1.56376e-12
612.3,0.5,0.5,1.69652e-11,6.42614e-12,1.5579e-12
612.4,0.5,0.5,1.69016e-11,6.40205e-12,1.55206e-12
612.5,0.5,0.5,1.68382e-11,6.37805e-12,1.54624e-12
612.6,0.5,0.5,1.67751e-11,6.35414e-12,1.54044e-12
612.7,0.5,0.5,1.67122e-11,6.33032e-12,1.53467e-12
612.8,0.5,0.5,1.66496e-11,6.30659e-12,1.52891e-12
612.9,0.5,0.5,1.65871e-11,6.28295e-12,1.52318e-12
613,0.5,0.5,1.6525e-11,6.2594e-12,1.51747e-12
613.1,0.5,0.5,1.6463e-11,6.23594e-12,1.51178e-12
613.2,0.5,0.5,1.64013e-11,6.21256e-12,1.50612e-12
613.3,0.5,0.5,1.63398e-11,6.18927e-12,1.50047e-12
613.4,0.5,0.5,1.62786e-11,6.16607e-12,1.49485e-12
613.5,0.5,0.5,1.62175e-11,6.14295e-12,1.48924e-12
613.6,0.5,0.5,1.61567e-11,6.11993e-12,1.48366e-12
613.7,0.5,0.5,1.60962e-11,6.09698e-12,1.4781e-12
613.8,0.5,0.5,1.60358e-11,6.07413e-12,1.47256e-12
613.9,0.5,0.5,1.59757e-11,6.05136e-12,1.46704e-12
614,0.5,0.5,1.59158e-11,6.02867e-12,1.46154e-12
614.1,0.5,0.5,1.58562e-11,6.00607e-12,1.45606e-12
614.2,0.5,0.5,1.57967e-11,5.98356e-12,1.4506e-12
614.3,0.5,0.5,1.57375e-11,5.96113e-12,1.44516e-12
614.4,0.5,0.5,1.56785e-11,5.93878e-12,1.43974e-12
614.5,0.5,0.5,1.56198e-11,5.91652e-12,1.43435e-12
614.6,0.5,0.5,1.55612e-11,5.89434e-12,1.42897e-12
614.7,0.5,0.5,1.55029e-11,5.87224e-12,1.42361e-12
614.8,0.5,0.5,1.54447e-11,5.85023e-12,1.41828e-12
614.9,0.5,0.5,1.53869e-11,5.8283e-12,1.41296e-12
615,0.5,0.5,1.53292e-11,5.80645e-12,1.40766e-12
615.1,0.5,0.5,1.52717e-11,5.78469e-12,1.40239e-12
615.2,0.5,0.5,1.52145e-11,5.763e-12,1.39713e-12
615.3,0.5,0.5,1.51574e-11,5.7414e-12,1.39189e-12
615.4,0.5,0.5,1.51006e-11,5.71987e-12,1.38667e-12
615.5,0.5,0.5,1.5044e-11,5.69843e-12,1.38148e-12
615.6,0.5,0.5,1.49876e-11,5.67707e-12,1.3763e-12
615.7,0.5,0.5,1.49314e-11,5.65579e-12,1.37114e-12
615.8,0.5,0.5,1.48754e-11,5.63459e-12,1.366e-12
615.9,0.5,0.5,1.48197e-11,5.61347e-12,1.36088e-12
616,0.5,0.5,1.47641e-11,5.59242e-12,1.35578e-12
616.1,0.5,0.5,1.47088e-11,5.57146e-12,1.35069e-12
616.2,0.5,0.5,1.46536e-11,5.55057e-12,1.34563e-12
616.3,0.5,0.5,1.45987e-11,5.52976e-12,1.34059e-12
616.4,0.5,0.5,1.4544e-11,5.50904e-12,1.33556e-12
616.5,0.5,0.5,1.44895e-11,5.48838e-12,1.33055e-12
616.6,0.5,0.5,1.44351e-11,5.46781e-12,1.32557e-12
616.7,0.5,0.5,1.4381e-11,5.44731e-12,1.3206e-12
616.8,0.5,0.5,1.43271e-11,5.42689e-12,1.31565e-12
616.9,0.5,0.5,1.42734e-11,5.40655e-12,1.31071e-12
617,0.5,0.5,1.42199e-11,5.38628e-12,1.3058e-12
617.1,0.5,0.5,1.41666e-11,5.36609e-12,1.30091e-12
617.2,0.5,0.5,1.41135e-11,5.34597e-12,1.29603e-12
617.3,0.5,0.5,1.40606e-11,5.32593e-12,1.29117e-12
617.4,0.5,0.5,1.40079e-11,5.30597e-12,1.28633e-12
617.5,0.5,0.5,1.39554e-11,5.28608e-12,1.28151e-12
617.6,0.5,0.5,1.39031e-11,5.26626e-12,1.27671e-12
617.7,0.5,0.5,1.38509e-11,5.24652e-12,1.27192e-12
617.8,0.5,0.5,1.3799e-11,5.22685e-12,1.26715e-12
617.9,0.5,0.5,1.37473e-11,5.20726e-12,1.2624e-12
618,0.5,0.5,1.36958e-11,5.18774e-12,1.25767e-12
618.1,0.5,0.5,1.36444e-11,5.16829e-12,1.25295e-12
618.2,0.5,0.5,1.35933e-11,5.14892e-12,1.24826e-12
618.3,0.5,0.5,1.35423e-11,5.12962e-12,1.24358e-12
618.4,0.5,0.5,1.34915e-11,5.11039e-12,1.23892e-12
618.5,0.5,0.5,1.3441e-11,5.09123e-12,1.23427e-12
618.6,0.5,0.5,1.33906e-11,5.07214e-12,1.22964e-12
618.7,0.5,0.5,1.33404e-11,5.05313e-12,1.22504e-12
618.8,0.5,0.5,1.32904e-11,5.03419e-12,1.22044e-12
618.9,0.5,0.5,1.32406e-11,5.01532e-12,1.21587e-12
619,0.5,0.5,1.31909e-11,4.99651e-12,1.21131e-12
619.1,0.5,0.5,1.31415e-11,4.97778e-12,1.20677e-12
619.2,0.5,0.5,1.30922e-11,4.95912e-12,1.20225e-12
619.3,0.5,0.5,1.30431e-11,4.94053e-12,1.19774e-12
619.4,0.5,0.5,1.29942e-11,4.92201e-12,1.19325e-12
619.5,0.5,0.5,1.29455e-11,4.90356e-12,1.18878e-12
619.6,0.5,0.5,1.2897e-11,4.88518e-12,1.18432e-12
619.7,0.5,0.5,1.28486e-11,4.86687e-12,1.17988e-12
619.8,0.5,0.5,1.28005e-11,4.84862e-12,1.17546e-12
619.9,0.5,0.5,1.27525e-11,4.83045e-12,1.17105e-12
620,0.5,0.5,1.27047e-11,4.81234e-12,1.16666e-12
620.1,0.5,0.5,1.26571e-11,4.7943e-12,1.16229e-12
620.2,0.5,0.5,1.26096e-11,4.77633e-12,1.15793e-12
620.3,0.5,0.5,1.25623e-11,4.75842e-12,1.15359e-12
620.4,0.5,0.5,1.25153e-11,4.74058e-12,1.14926e-12
620.5,0.5,0.5,1.24683e-11,4.72281e-12,1.14496e-12
620.6,0.5,0.5,1.24216e-11,4.70511e-12,1.14066e-12
620.7,0.5,0.5,1.2375e-11,4.68747e-12,1.13639e-12
620.8,0.5,0.5,1.23286e-11,4.6699e-12,1.13213e-12
620.9,0.5,0.5,1.22824e-11,4.65239e-12,1.12788e-12
621,0.5,0.5,1.22364e-11,4.63495e-12,1.12366e-12
621.1,0.5,0.5,1.21905e-11,4.61758e-12,1.11944e-12
621.2,0.5,0.5,1.21448e-11,4.60027e-12,1.11525e-12
621.3,0.5,0.5,1.20993e-11,4.58302e-12,1.11107e-12
621.4,0.5,0.5,1.20539e-11,4.56584e-12,1.1069e-12
621.5,0.5,0.5,1.20087e-11,4.54873e-12,1.10275e-12
621.6,0.5,0.5,1.19637e-11,4.53168e-12,1.09862e-12
621.7,0.5,0.5,1.19189e-11,4.51469e-12,1.0945e-12
621.8,0.5,0.5,1.18742e-11,4.49776e-12,1.0904e-12
621.9,0.5,0.5,1.18297e-11,4.4809e-12,1.08631e-12
622,0.5,0.5,1.17853e-11,4.46411e-12,1.08224e-12
622.1,0.5,0.5,1.17412e-11,4.44737e-12,1.07818e-12
622.2,0.5,0.5,1.16971e-11,4.4307e-12,1.07414e-12
622.3,0.5,0.5,1.16533e-11,4.41409e-12,1.07011e-12
622.4,0.5,0.5,1.16096e-11,4.39754e-12,1.0661e-12
622.5,0.5,0.5,1.15661e-11,4.38106e-12,1.0621e-12
622.6,0.5,0.5,1.15227e-11,4.36463e-12,1.05812e-12
622.7,0.5,0.5,1.14795e-11,4.34827e-12,1.05416e-12
622.8,0.5,0.5,1.14365e-11,4.33197e-12,1.0502e-12
622.9,0.5,0.5,1.13936e-11,4.31573e-12,1.04627e-12
623,0.5,0.5,1.13509e-11,4.29955e-12,1.04235e-12
623.1,0.5,0.5,1.13084e-11,4.28344e-12,1.03844e-12
623.2,0.5,0.5,1.1266e-11,4.26738e-12,1.03455e-12
623.3,0.5,0.5,1.12238e-11,4.25138e-12,1.03067e-12
623.4,0.5,0.5,1.11817e-11,4.23545e-12,1.0268e-12
623.5,0.5,0.5,1.11398e-11,4.21957e-12,1.02295e-12
623.6,0.5,0.5,1.1098e-11,4.20375e-12,1.01912e-12
623.7,0.5,0.5,1.10564e-11,4.18799e-12,1.0153e-12
623.8,0.5,0.5,1.10149e-11,4.17229e-12,1.01149e-12
623.9,0.5,0.5,1.09737e-11,4.15665e-12,1.0077e-12
624,0.5,0.5,1.09325e-11,4.14107e-12,1.00392e-12
624.1,0.5,0.5,1.08915e-11,4.12555e-12,1.00016e-12
624.2,0.5,0.5,1.08507e-11,4.11008e-12,9.96411e-13
624.3,0.5,0.5,1.081e-11,4.09467e-12,9.92676e-13
624.4,0.5,0.5,1.07695e-11,4.07932e-12,9.88954e-13
624.5,0.5,0.5,1.07291e-11,4.06403e-12,9.85247e-13
624.6,0.5,0.5,1.06889e-11,4.0488e-12,9.81554e-13
624.7,0.5,0.5,1.06488e-11,4.03362e-12,9.77874e-13
624.8,0.5,0.5,1.06089e-11,4.0185e-12,9.74209e-13
624.9,0.5,0.5,1.05692e-11,4.00343e-12,9.70557e-13
625,0.5,0.5,1.05295e-11,3.98843e-12,9.66918e-13
625.1,0.5,0.5,1.04901e-11,3.97348e-12,9.63294e-13
625.2,0.5,0.5,1.04507e-11,3.95858e-12,9.59682e-13
625.3,0.5,0.5,1.04116e-11,3.94374e-12,9.56085e-13
625.4,0.5,0.5,1.03725e-11,3.92896e-12,9.52501e-13
625.5,0.5,0.5,1.03337e-11,3.91423e-12,9.4893e-13
625.6,0.5,0.5,1.02949e-11,3.89956e-12,9.45373e-13
625.7,0.5,0.5,1.02563e-11,3.88494e-12,9.41829e-13
625.8,0.5,0.5,1.02179e-11,3.87037e-12,9.38298e-13
625.9,0.5,0.5,1.01796e-11,3.85586e-12,9.34781e-13
626,0.5,0.5,1.01414e-11,3.84141e-12,9.31277e-13
626.1,0.5,0.5,1.01034e-11,3.82701e-12,9.27786e-13
626.2,0.5,0.5,1.00655e-11,3.81266e-12,9.24308e-13
