Run,Temps,A,B 
0,7.03273,0.76,0.776
0,7.03984,0.76,0.778
0,7.04024,0.76,0.776
0,7.04261,0.76,0.778
0,7.04831,0.762,0.778
0,7.0517,0.76,0.778
0,7.06351,0.76,0.776
0,7.07701,0.76,0.774
0,7.08211,0.76,0.776
0,7.08269,0.758,0.776
0,7.08731,0.758,0.774
0,7.11402,0.76,0.774
0,7.12066,0.758,0.774
0,7.12245,0.76,0.774
0,7.1441,0.762,0.774
0,7.14429,0.762,0.776
0,7.15254,0.762,0.778
0,7.16724,0.764,0.778
0,7.1716,0.762,0.778
0,7.18677,0.762,0.776
0,7.18848,0.764,0.776
0,7.20259,0.764,0.774
0,7.20565,0.764,0.776
0,7.21183,0.764,0.774
0,7.21827,0.764,0.772
0,7.22007,0.764,0.77
0,7.22908,0.764,0.772
0,7.2339,0.764,0.774
0,7.24674,0.764,0.776
0,7.24924,0.764,0.774
0,7.25299,0.766,0.774
0,7.27234,0.766,0.772
0,7.27264,0.766,0.774
0,7.29152,0.764,0.774
0,7.30765,0.762,0.774
0,7.30836,0.762,0.776
0,7.30891,0.762,0.774
0,7.31003,0.762,0.772
0,7.31424,0.762,0.774
0,7.32302,0.764,0.774
0,7.32331,0.766,0.774
0,7.32628,0.766,0.776
0,7.347,0.764,0.776
0,7.34704,0.764,0.774
0,7.35333,0.762,0.774
0,7.36195,0.764,0.774
0,7.36329,0.766,0.774
0,7.36347,0.766,0.776
0,7.37602,0.764,0.776
0,7.37944,0.762,0.776
0,7.38802,0.762,0.774
0,7.39098,0.76,0.774
0,7.4057,0.76,0.772
0,7.42439,0.762,0.772
0,7.439,0.76,0.772
0,7.44998,0.762,0.772
0,7.46064,0.76,0.772
0,7.46732,0.762,0.772
0,7.47926,0.76,0.772
0,7.48956,0.758,0.772
0,7.49156,0.758,0.77
0,7.49859,0.756,0.77
0,7.52158,0.756,0.768
0,7.52284,0.756,0.766
0,7.53415,0.754,0.766
0,7.54355,0.754,0.768
0,7.5496,0.754,0.77
0,7.55123,0.754,0.768
0,7.58542,0.752,0.768
0,7.59721,0.75,0.768
0,7.59784,0.748,0.768
0,7.60034,0.75,0.768
0,7.60722,0.75,0.77
0,7.62275,0.748,0.77
0,7.6228,0.746,0.77
0,7.62298,0.748,0.77
0,7.62928,0.748,0.772
0,7.63604,0.746,0.772
0,7.65136,0.744,0.772
0,7.66334,0.746,0.772
0,7.66401,0.746,0.77
0,7.66981,0.746,0.768
0,7.66992,0.748,0.768
0,7.67555,0.748,0.766
0,7.68351,0.746,0.766
0,7.68553,0.748,0.766
0,7.69167,0.746,0.766
0,7.69872,0.746,0.764
0,7.70149,0.748,0.764
0,7.71658,0.748,0.766
0,7.7295,0.748,0.768
0,7.74365,0.748,0.766
0,7.74411,0.75,0.766
0,7.7472,0.748,0.766
0,7.76378,0.748,0.768
0,7.77097,0.748,0.766
0,7.77301,0.748,0.764
0,7.77392,0.748,0.766
0,7.77453,0.748,0.764
0,7.78673,0.746,0.764
0,7.79128,0.746,0.766
0,7.79882,0.746,0.768
0,7.80299,0.744,0.768
0,7.82173,0.744,0.77
0,7.82326,0.746,0.77
0,7.82518,0.746,0.772
0,7.84417,0.746,0.774
0,7.85094,0.744,0.774
0,7.85185,0.744,0.772
0,7.8541,0.744,0.774
0,7.85795,0.744,0.772
0,7.86131,0.742,0.772
0,7.86965,0.744,0.772
0,7.87109,0.742,0.772
0,7.87553,0.742,0.774
0,7.88315,0.742,0.776
0,7.88321,0.742,0.778
0,7.88443,0.742,0.78
0,7.89399,0.74,0.78
0,7.89786,0.74,0.782
0,7.91732,0.74,0.784
0,7.94954,0.742,0.784
0,7.95559,0.744,0.784
0,7.97288,0.744,0.782
0,7.98083,0.744,0.78
0,7.98527,0.744,0.782
0,7.99378,0.744,0.78
0,7.99706,0.744,0.782
0,8.00839,0.744,0.784
0,8.00961,0.746,0.784
0,8.01917,0.746,0.786
0,8.02406,0.746,0.788
0,8.02623,0.746,0.79
0,8.05024,0.746,0.788
0,8.0551,0.746,0.786
0,8.05666,0.746,0.788
0,8.09403,0.746,0.79
0,8.11216,0.744,0.79
0,8.11229,0.744,0.788
0,8.12872,0.744,0.79
0,8.13482,0.742,0.79
0,8.14435,0.742,0.788
0,8.14654,0.74,0.788
0,8.15183,0.74,0.786
0,8.15301,0.74,0.784
0,8.16305,0.742,0.784
0,8.16664,0.744,0.784
0,8.16808,0.744,0.786
0,8.18625,0.746,0.786
0,8.21561,0.746,0.788
0,8.23236,0.748,0.788
0,8.24114,0.746,0.788
0,8.25466,0.748,0.788
0,8.27168,0.75,0.788
0,8.27447,0.75,0.79
0,8.29184,0.752,0.79
0,8.32758,0.754,0.79
0,8.33568,0.752,0.79
0,8.3386,0.75,0.79
0,8.34685,0.748,0.79
0,8.35596,0.748,0.788
0,8.36296,0.748,0.786
0,8.3681,0.748,0.784
0,8.37665,0.748,0.786
0,8.3767,0.75,0.786
0,8.39806,0.752,0.786
0,8.40234,0.75,0.786
0,8.40628,0.752,0.786
0,8.41144,0.75,0.786
0,8.41145,0.75,0.784
0,8.41798,0.752,0.784
0,8.42301,0.75,0.784
0,8.42537,0.75,0.786
0,8.44289,0.75,0.784
0,8.44797,0.75,0.782
0,8.44865,0.752,0.782
0,8.47207,0.752,0.78
0,8.48247,0.752,0.778
0,8.49832,0.75,0.778
0,8.50448,0.75,0.78
0,8.5089,0.75,0.778
0,8.50894,0.748,0.778
0,8.51807,0.748,0.78
0,8.52041,0.75,0.78
0,8.52363,0.75,0.782
0,8.52815,0.748,0.782
0,8.53953,0.75,0.782
0,8.54206,0.752,0.782
0,8.55347,0.752,0.784
0,8.56248,0.754,0.784
0,8.5631,0.754,0.786
0,8.57747,0.752,0.786
0,8.59755,0.75,0.786
0,8.60273,0.75,0.788
0,8.60561,0.752,0.788
0,8.61168,0.752,0.786
0,8.61873,0.752,0.788
0,8.63202,0.75,0.788
0,8.63707,0.75,0.786
0,8.64015,0.748,0.786
0,8.64651,0.746,0.786
0,8.65356,0.746,0.784
0,8.66069,0.746,0.782
0,8.66361,0.746,0.78
0,8.6827,0.746,0.782
0,8.69428,0.746,0.784
0,8.70946,0.746,0.786
0,8.71386,0.744,0.786
0,8.71847,0.744,0.784
0,8.72427,0.744,0.786
0,8.74144,0.744,0.788
0,8.74231,0.744,0.786
0,8.74504,0.742,0.786
0,8.75643,0.744,0.786
0,8.77624,0.744,0.784
0,8.77955,0.744,0.782
0,8.78016,0.744,0.78
0,8.78101,0.744,0.782
0,8.78555,0.742,0.782
0,8.79807,0.742,0.784
0,8.80442,0.74,0.784
0,8.80662,0.74,0.786
0,8.83,0.738,0.786
0,8.83353,0.738,0.788
0,8.83567,0.736,0.788
0,8.84033,0.736,0.786
0,8.8471,0.736,0.784
0,8.85592,0.736,0.786
0,8.85982,0.736,0.784
0,8.86458,0.736,0.782
0,8.87664,0.736,0.78
0,8.89016,0.738,0.78
0,8.89786,0.736,0.78
0,8.90044,0.736,0.778
0,8.91513,0.736,0.776
0,8.91961,0.734,0.776
0,8.92131,0.734,0.774
0,8.92427,0.736,0.774
0,8.92984,0.734,0.774
0,8.94278,0.736,0.774
0,8.94881,0.736,0.776
0,8.94942,0.734,0.776
0,8.95151,0.734,0.778
0,8.95482,0.736,0.778
0,8.96609,0.736,0.776
0,8.97168,0.738,0.776
0,8.97539,0.738,0.774
0,8.98837,0.738,0.772
0,8.99175,0.736,0.772
0,8.99562,0.736,0.77
0,9.00221,0.736,0.768
0,9.01671,0.736,0.766
0,9.04128,0.734,0.766
0,9.04343,0.732,0.766
0,9.0676,0.732,0.764
0,9.07759,0.732,0.762
0,9.10042,0.732,0.764
0,9.10053,0.73,0.764
0,9.11976,0.728,0.764
0,9.12161,0.728,0.762
0,9.12297,0.726,0.762
0,9.12361,0.726,0.76
0,9.14118,0.726,0.762
0,9.14275,0.726,0.76
0,9.14332,0.724,0.76
0,9.14846,0.724,0.762
0,9.14847,0.724,0.76
0,9.15247,0.724,0.758
0,9.15784,0.724,0.756
0,9.16739,0.726,0.756
0,9.18869,0.726,0.754
0,9.19134,0.726,0.756
0,9.20424,0.726,0.758
0,9.21993,0.726,0.756
0,9.22747,0.726,0.754
0,9.23221,0.728,0.754
0,9.23426,0.73,0.754
0,9.23628,0.73,0.756
0,9.25322,0.73,0.754
0,9.25446,0.732,0.754
0,9.25541,0.73,0.754
0,9.2573,0.732,0.754
0,9.26381,0.73,0.754
0,9.2713,0.73,0.752
0,9.27657,0.73,0.754
0,9.27669,0.732,0.754
0,9.30357,0.732,0.756
0,9.30717,0.732,0.754
0,9.30983,0.73,0.754
0,9.31242,0.728,0.754
0,9.32612,0.73,0.754
0,9.33358,0.728,0.754
0,9.33554,0.728,0.752
0,9.34314,0.73,0.752
0,9.35632,0.73,0.75
0,9.36444,0.732,0.75
0,9.38763,0.734,0.75
0,9.38802,0.736,0.75
0,9.38965,0.734,0.75
0,9.39428,0.732,0.75
0,9.39897,0.73,0.75
0,9.40001,0.73,0.752
0,9.40028,0.732,0.752
0,9.40638,0.73,0.752
0,9.41111,0.732,0.752
0,9.41793,0.732,0.75
0,9.41874,0.732,0.748
0,9.42189,0.732,0.746
0,9.43999,0.732,0.748
0,9.44248,0.73,0.748
0,9.4432,0.73,0.75
0,9.45496,0.73,0.752
0,9.45689,0.728,0.752
0,9.46306,0.73,0.752
0,9.48259,0.73,0.75
0,9.48786,0.73,0.748
0,9.49082,0.728,0.748
0,9.49433,0.728,0.746
0,9.49516,0.728,0.744
0,9.49944,0.728,0.746
0,9.5004,0.73,0.746
0,9.50412,0.728,0.746
0,9.5155,0.726,0.746
0,9.52188,0.726,0.744
0,9.52451,0.726,0.742
0,9.53061,0.726,0.74
0,9.54548,0.726,0.738
0,9.55079,0.726,0.736
0,9.55227,0.724,0.736
0,9.55826,0.724,0.734
0,9.56288,0.724,0.732
0,9.57411,0.724,0.73
0,9.58117,0.722,0.73
0,9.58442,0.724,0.73
0,9.60205,0.724,0.732
0,9.61403,0.724,0.73
0,9.61549,0.722,0.73
0,9.61818,0.722,0.728
0,9.62186,0.724,0.728
0,9.62191,0.724,0.726
0,9.6241,0.722,0.726
0,9.6598,0.722,0.728
0,9.66017,0.724,0.728
0,9.66443,0.722,0.728
0,9.67269,0.724,0.728
0,9.67925,0.722,0.728
0,9.70261,0.722,0.73
0,9.70759,0.72,0.73
0,9.71634,0.72,0.728
0,9.72892,0.72,0.73
0,9.75489,0.718,0.73
0,9.76706,0.718,0.728
0,9.79091,0.716,0.728
0,9.8017,0.716,0.726
0,9.80519,0.716,0.724
0,9.80985,0.718,0.724
0,9.81319,0.718,0.722
0,9.81394,0.72,0.722
0,9.81485,0.722,0.722
0,9.81737,0.72,0.722
0,9.81766,0.718,0.722
0,9.85194,0.716,0.722
0,9.85429,0.714,0.722
0,9.85935,0.712,0.722
0,9.86274,0.714,0.722
0,9.87704,0.714,0.724
0,9.88332,0.712,0.724
0,9.88424,0.71,0.724
0,9.89773,0.708,0.724
0,9.90801,0.706,0.724
0,9.92018,0.704,0.724
0,9.92137,0.702,0.724
0,9.92818,0.7,0.724
0,9.93398,0.7,0.726
0,9.95187,0.702,0.726
0,9.95238,0.704,0.726
0,9.95537,0.704,0.728
0,9.96262,0.704,0.73
0,9.97137,0.702,0.73
0,9.97545,0.702,0.728
0,9.98107,0.704,0.728
0,9.9961,0.702,0.728
0,9.99628,0.702,0.73
0,10.0055,0.7,0.73
0,10.0056,0.702,0.73
0,10.0087,0.702,0.732
0,10.0136,0.702,0.734
0,10.0137,0.702,0.732
0,10.0213,0.704,0.732
0,10.0453,0.704,0.734
0,10.0474,0.704,0.736
0,10.0477,0.706,0.736
0,10.0648,0.706,0.734
0,10.0745,0.704,0.734
0,10.0797,0.702,0.734
0,10.0821,0.702,0.732
0,10.0881,0.7,0.732
0,10.0883,0.698,0.732
0,10.0911,0.696,0.732
0,10.1174,0.696,0.73
0,10.12,0.698,0.73
0,10.13,0.696,0.73
0,10.1403,0.694,0.73
0,10.1464,0.694,0.732
0,10.1594,0.694,0.73
0,10.1617,0.694,0.732
0,10.1659,0.694,0.734
0,10.1801,0.694,0.732
0,10.1841,0.696,0.732
0,10.194,0.696,0.73
0,10.2262,0.694,0.73
0,10.2318,0.692,0.73
0,10.2796,0.69,0.73
0,10.2852,0.69,0.728
0,10.312,0.69,0.726
0,10.32,0.69,0.724
0,10.3224,0.69,0.722
0,10.3351,0.69,0.724
0,10.3499,0.692,0.724
0,10.3512,0.692,0.726
0,10.3602,0.69,0.726
0,10.3612,0.69,0.724
0,10.3895,0.692,0.724
0,10.4065,0.69,0.724
0,10.4124,0.69,0.726
0,10.4329,0.69,0.724
0,10.4352,0.69,0.722
0,10.4355,0.688,0.722
0,10.4425,0.686,0.722
0,10.445,0.684,0.722
0,10.4502,0.684,0.724
0,10.4553,0.684,0.726
0,10.4674,0.682,0.726
0,10.4712,0.682,0.724
0,10.4784,0.682,0.722
0,10.482,0.68,0.722
0,10.4927,0.68,0.724
0,10.5073,0.68,0.726
0,10.5217,0.682,0.726
0,10.539,0.68,0.726
0,10.5642,0.682,0.726
0,10.576,0.68,0.726
0,10.5836,0.68,0.724
0,10.5923,0.68,0.722
0,10.5997,0.678,0.722
0,10.5998,0.678,0.72
0,10.601,0.676,0.72
0,10.6021,0.678,0.72
0,10.604,0.68,0.72
0,10.605,0.68,0.718
0,10.6155,0.68,0.716
0,10.6169,0.68,0.718
0,10.6205,0.68,0.72
0,10.6262,0.68,0.718
0,10.6463,0.678,0.718
0,10.6779,0.676,0.718
0,10.693,0.676,0.716
0,10.6978,0.676,0.714
0,10.7192,0.676,0.716
0,10.7345,0.678,0.716
0,10.739,0.678,0.714
0,10.7454,0.676,0.714
0,10.7569,0.674,0.714
0,10.7621,0.674,0.716
0,10.7662,0.674,0.714
0,10.772,0.674,0.712
0,10.7763,0.674,0.71
0,10.7882,0.674,0.712
0,10.7946,0.676,0.712
0,10.7951,0.676,0.714
0,10.8031,0.678,0.714
0,10.8154,0.676,0.714
0,10.8158,0.676,0.716
0,10.8177,0.674,0.716
0,10.8191,0.672,0.716
0,10.8321,0.674,0.716
0,10.8588,0.674,0.718
0,10.8614,0.674,0.716
0,10.8624,0.672,0.716
0,10.8724,0.672,0.714
0,10.8725,0.672,0.712
0,10.884,0.674,0.712
0,10.8895,0.674,0.714
0,10.8923,0.674,0.716
0,10.8982,0.676,0.716
0,10.8985,0.676,0.718
0,10.9017,0.676,0.716
0,10.9073,0.676,0.718
0,10.9083,0.678,0.718
0,10.9212,0.676,0.718
0,10.9214,0.676,0.716
0,10.9243,0.674,0.716
0,10.9321,0.674,0.714
0,10.9351,0.672,0.714
0,10.9701,0.674,0.714
0,10.9712,0.674,0.716
0,10.9929,0.672,0.716
0,10.9959,0.672,0.714
0,11.0341,0.67,0.714
0,11.0362,0.67,0.712
0,11.0407,0.672,0.712
0,11.0452,0.674,0.712
0,11.0508,0.676,0.712
0,11.0794,0.674,0.712
0,11.0967,0.674,0.714
0,11.1014,0.676,0.714
0,11.1024,0.676,0.716
0,11.105,0.676,0.714
0,11.1059,0.674,0.714
0,11.124,0.674,0.716
0,11.1274,0.674,0.718
0,11.1454,0.672,0.718
0,11.1483,0.672,0.716
0,11.1632,0.672,0.718
0,11.1674,0.674,0.718
0,11.1855,0.674,0.72
0,11.1936,0.676,0.72
0,11.1939,0.676,0.722
0,11.1976,0.674,0.722
0,11.2011,0.672,0.722
0,11.2031,0.67,0.722
0,11.206,0.67,0.724
0,11.2084,0.668,0.724
0,11.2133,0.666,0.724
0,11.2201,0.666,0.726
0,11.2266,0.664,0.726
0,11.2321,0.664,0.724
0,11.2397,0.666,0.724
0,11.2453,0.668,0.724
0,11.2476,0.67,0.724
0,11.2644,0.67,0.722
0,11.2888,0.668,0.722
0,11.3083,0.668,0.724
0,11.3125,0.668,0.726
0,11.3184,0.67,0.726
0,11.322,0.67,0.724
0,11.3275,0.668,0.724
0,11.3469,0.67,0.724
0,11.3502,0.668,0.724
0,11.364,0.668,0.722
0,11.3669,0.668,0.724
0,11.3675,0.668,0.726
0,11.3701,0.668,0.728
0,11.3725,0.668,0.726
0,11.3833,0.668,0.724
0,11.3926,0.67,0.724
0,11.4144,0.672,0.724
0,11.4167,0.67,0.724
0,11.4265,0.67,0.726
0,11.453,0.67,0.724
0,11.474,0.67,0.726
0,11.4896,0.668,0.726
0,11.4959,0.67,0.726
0,11.5008,0.67,0.728
0,11.5025,0.668,0.728
0,11.5166,0.67,0.728
0,11.5331,0.668,0.728
0,11.5334,0.668,0.726
0,11.5339,0.668,0.728
0,11.5387,0.666,0.728
0,11.5622,0.668,0.728
0,11.5662,0.668,0.73
0,11.5805,0.668,0.732
0,11.581,0.668,0.734
0,11.5849,0.668,0.732
0,11.5932,0.67,0.732
0,11.6048,0.672,0.732
0,11.6249,0.672,0.73
0,11.636,0.67,0.73
0,11.6362,0.67,0.728
0,11.6369,0.67,0.726
0,11.6396,0.672,0.726
0,11.6484,0.67,0.726
0,11.6506,0.672,0.726
0,11.6532,0.672,0.728
0,11.6614,0.672,0.726
0,11.6655,0.672,0.728
0,11.6725,0.672,0.726
0,11.6916,0.672,0.724
0,11.6967,0.67,0.724
0,11.7132,0.67,0.722
0,11.7235,0.668,0.722
0,11.7291,0.668,0.72
0,11.7523,0.668,0.722
0,11.7609,0.67,0.722
0,11.7659,0.668,0.722
0,11.7688,0.666,0.722
0,11.787,0.664,0.722
0,11.7982,0.662,0.722
0,11.8027,0.66,0.722
0,11.8254,0.658,0.722
0,11.8694,0.66,0.722
0,11.8735,0.658,0.722
0,11.8923,0.658,0.72
0,11.9053,0.658,0.722
0,11.9205,0.656,0.722
0,11.9216,0.656,0.72
0,11.941,0.656,0.718
0,11.9486,0.654,0.718
0,11.954,0.656,0.718
0,11.9541,0.654,0.718
0,11.9576,0.654,0.716
0,11.9885,0.656,0.716
0,11.9999,0.656,0.718
0,12.0028,0.656,0.72
0,12.0089,0.654,0.72
0,12.0119,0.652,0.72
0,12.013,0.652,0.722
0,12.0202,0.652,0.72
0,12.0224,0.652,0.718
0,12.0544,0.65,0.718
0,12.0545,0.65,0.72
0,12.0578,0.652,0.72
0,12.0612,0.65,0.72
0,12.0621,0.65,0.718
0,12.0643,0.648,0.718
0,12.0711,0.648,0.72
0,12.0769,0.648,0.718
0,12.0875,0.648,0.72
0,12.0897,0.648,0.722
0,12.0926,0.646,0.722
0,12.1544,0.644,0.722
0,12.1585,0.644,0.72
0,12.1601,0.642,0.72
0,12.1608,0.644,0.72
0,12.1771,0.644,0.722
0,12.1898,0.644,0.724
0,12.1934,0.644,0.722
0,12.1954,0.644,0.72
0,12.1998,0.644,0.722
0,12.2004,0.644,0.72
0,12.2012,0.644,0.722
0,12.205,0.642,0.722
0,12.2072,0.642,0.724
0,12.2141,0.644,0.724
0,12.2207,0.646,0.724
0,12.2229,0.644,0.724
0,12.2401,0.642,0.724
0,12.2441,0.642,0.722
0,12.2531,0.642,0.724
0,12.2647,0.642,0.722
0,12.2666,0.644,0.722
0,12.2702,0.646,0.722
0,12.2789,0.646,0.72
0,12.2953,0.644,0.72
0,12.2971,0.644,0.718
0,12.3226,0.642,0.718
0,12.323,0.64,0.718
0,12.3235,0.642,0.718
0,12.3284,0.642,0.72
0,12.3289,0.64,0.72
0,12.3335,0.642,0.72
0,12.3467,0.642,0.718
0,12.3616,0.64,0.718
0,12.3697,0.64,0.72
0,12.3864,0.638,0.72
0,12.3999,0.638,0.718
0,12.4065,0.638,0.72
0,12.4147,0.636,0.72
0,12.4232,0.636,0.722
0,12.442,0.636,0.724
0,12.4445,0.638,0.724
0,12.452,0.64,0.724
0,12.5002,0.638,0.724
0,12.5044,0.64,0.724
0,12.5063,0.638,0.724
0,12.5095,0.64,0.724
0,12.5347,0.64,0.722
0,12.5591,0.64,0.724
0,12.5863,0.64,0.726
0,12.5969,0.64,0.728
0,12.5994,0.638,0.728
0,12.6057,0.64,0.728
0,12.607,0.638,0.728
0,12.6268,0.64,0.728
0,12.6299,0.64,0.73
0,12.6327,0.64,0.732
0,12.6481,0.638,0.732
0,12.6538,0.64,0.732
0,12.6778,0.64,0.73
0,12.6912,0.64,0.728
0,12.6937,0.64,0.726
0,12.7013,0.642,0.726
0,12.7372,0.64,0.726
0,12.7551,0.64,0.728
0,12.7563,0.64,0.726
0,12.758,0.642,0.726
0,12.7632,0.64,0.726
0,12.7633,0.638,0.726
0,12.7692,0.64,0.726
0,12.7783,0.64,0.724
0,12.783,0.64,0.722
0,12.7883,0.638,0.722
0,12.7951,0.638,0.72
0,12.8415,0.638,0.718
0,12.8446,0.64,0.718
0,12.8478,0.638,0.718
0,12.8559,0.638,0.72
0,12.8641,0.638,0.722
0,12.8669,0.638,0.72
0,12.874,0.64,0.72
0,12.8742,0.638,0.72
0,12.8771,0.638,0.722
0,12.8845,0.636,0.722
0,12.8869,0.636,0.72
0,12.899,0.636,0.718
0,12.9129,0.634,0.718
0,12.9277,0.636,0.718
0,12.939,0.638,0.718
0,12.9489,0.638,0.716
0,12.9776,0.64,0.716
0,12.9996,0.64,0.714
0,13.0105,0.638,0.714
0,13.0286,0.636,0.714
0,13.0527,0.636,0.716
0,13.0623,0.636,0.714
0,13.0653,0.634,0.714
0,13.1095,0.634,0.716
0,13.1211,0.636,0.716
0,13.1258,0.638,0.716
0,13.1261,0.638,0.718
0,13.1292,0.638,0.716
0,13.1393,0.636,0.716
0,13.1423,0.634,0.716
0,13.1434,0.634,0.714
0,13.158,0.634,0.712
0,13.161,0.632,0.712
0,13.1614,0.63,0.712
0,13.1631,0.63,0.714
0,13.1708,0.63,0.716
0,13.1766,0.63,0.714
0,13.1816,0.628,0.714
0,13.1904,0.628,0.716
0,13.1952,0.63,0.716
0,13.1985,0.628,0.716
0,13.1993,0.626,0.716
0,13.2242,0.628,0.716
0,13.2261,0.628,0.718
0,13.2275,0.628,0.716
0,13.2354,0.626,0.716
0,13.2395,0.628,0.716
0,13.2532,0.626,0.716
0,13.2563,0.628,0.716
0,13.2826,0.63,0.716
0,13.2881,0.63,0.718
0,13.2886,0.632,0.718
0,13.3093,0.63,0.718
0,13.3231,0.63,0.72
0,13.3281,0.628,0.72
0,13.3395,0.628,0.722
0,13.3447,0.63,0.722
0,13.3492,0.628,0.722
0,13.3494,0.628,0.724
0,13.3723,0.626,0.724
0,13.382,0.626,0.722
0,13.3882,0.626,0.724
0,13.3989,0.628,0.724
0,13.4064,0.626,0.724
0,13.4082,0.626,0.722
0,13.4157,0.624,0.722
0,13.4336,0.624,0.72
0,13.4402,0.622,0.72
0,13.4411,0.622,0.722
0,13.4444,0.622,0.724
0,13.4612,0.622,0.726
0,13.4763,0.622,0.728
0,13.4823,0.622,0.726
0,13.4867,0.62,0.726
0,13.4955,0.618,0.726
0,13.5091,0.618,0.728
0,13.5137,0.618,0.73
0,13.5222,0.618,0.728
0,13.5341,0.616,0.728
0,13.5506,0.614,0.728
0,13.5518,0.614,0.726
0,13.5539,0.616,0.726
0,13.5577,0.618,0.726
0,13.563,0.618,0.724
0,13.5737,0.618,0.722
0,13.5776,0.618,0.724
0,13.5841,0.618,0.722
0,13.5951,0.616,0.722
0,13.6053,0.614,0.722
0,13.6063,0.612,0.722
0,13.6137,0.612,0.724
0,13.6154,0.61,0.724
0,13.6157,0.61,0.726
0,13.6222,0.61,0.724
0,13.6273,0.608,0.724
0,13.6419,0.606,0.724
0,13.6431,0.606,0.722
0,13.6449,0.606,0.72
0,13.6476,0.604,0.72
0,13.6505,0.604,0.718
0,13.6578,0.604,0.72
0,13.6635,0.602,0.72
0,13.669,0.6,0.72
0,13.674,0.602,0.72
0,13.6774,0.602,0.722
0,13.6809,0.604,0.722
0,13.711,0.602,0.722
0,13.7122,0.6,0.722
0,13.7249,0.598,0.722
0,13.7328,0.596,0.722
0,13.7337,0.598,0.722
0,13.755,0.6,0.722
0,13.775,0.6,0.72
0,13.7798,0.602,0.72
0,13.7829,0.602,0.722
0,13.7947,0.602,0.724
0,13.8051,0.6,0.724
0,13.8074,0.6,0.722
0,13.8146,0.6,0.724
0,13.8202,0.6,0.722
0,13.8211,0.598,0.722
0,13.8229,0.598,0.724
0,13.8295,0.596,0.724
0,13.8319,0.596,0.726
0,13.835,0.596,0.724
0,13.8795,0.596,0.722
0,13.8978,0.594,0.722
0,13.9066,0.594,0.724
0,13.9129,0.594,0.726
0,13.9261,0.594,0.724
0,13.9264,0.596,0.724
0,13.9627,0.594,0.724
0,13.978,0.594,0.726
0,13.9871,0.596,0.726
0,13.9931,0.594,0.726
0,13.9944,0.594,0.724
0,14.0102,0.594,0.726
0,14.0115,0.596,0.726
0,14.0125,0.596,0.724
0,14.0253,0.594,0.724
0,14.0286,0.594,0.722
0,14.0321,0.594,0.724
0,14.0329,0.594,0.726
0,14.0594,0.592,0.726
0,14.0671,0.592,0.724
0,14.0773,0.592,0.722
0,14.0794,0.592,0.724
0,14.0826,0.592,0.726
0,14.0828,0.592,0.724
0,14.0896,0.592,0.726
0,14.095,0.592,0.724
0,14.0964,0.592,0.722
0,14.0971,0.59,0.722
0,14.1077,0.59,0.72
0,14.1233,0.59,0.718
0,14.1256,0.59,0.72
0,14.1417,0.588,0.72
0,14.1493,0.588,0.722
0,14.1558,0.588,0.724
0,14.1595,0.588,0.722
0,14.1757,0.588,0.724
0,14.1793,0.586,0.724
0,14.1846,0.586,0.726
0,14.2013,0.586,0.724
0,14.208,0.586,0.722
0,14.2237,0.586,0.724
0,14.2782,0.588,0.724
0,14.2782,0.588,0.722
0,14.2846,0.588,0.724
0,14.2879,0.586,0.724
0,14.2904,0.584,0.724
0,14.2977,0.584,0.722
0,14.3025,0.586,0.722
0,14.3033,0.586,0.72
0,14.3056,0.586,0.722
0,14.3062,0.586,0.724
0,14.3139,0.586,0.722
0,14.322,0.586,0.724
0,14.3471,0.586,0.722
0,14.3534,0.586,0.724
0,14.3688,0.588,0.724
0,14.3725,0.59,0.724
0,14.3779,0.592,0.724
0,14.38,0.592,0.722
0,14.3926,0.592,0.72
0,14.4078,0.592,0.722
0,14.4273,0.592,0.724
0,14.4438,0.592,0.726
0,14.447,0.592,0.724
0,14.4607,0.594,0.724
0,14.4623,0.592,0.724
0,14.4652,0.592,0.726
0,14.4684,0.592,0.724
0,14.4913,0.592,0.722
0,14.4978,0.594,0.722
0,14.5001,0.594,0.72
0,14.5018,0.594,0.718
0,14.5028,0.592,0.718
0,14.5261,0.592,0.716
0,14.5315,0.59,0.716
0,14.5434,0.592,0.716
0,14.5581,0.592,0.718
0,14.567,0.592,0.72
0,14.5674,0.592,0.718
0,14.579,0.59,0.718
0,14.5806,0.59,0.716
0,14.5853,0.59,0.718
0,14.5892,0.588,0.718
0,14.5937,0.586,0.718
0,14.5947,0.588,0.718
0,14.5951,0.588,0.72
0,14.6014,0.586,0.72
0,14.6108,0.588,0.72
0,14.6141,0.588,0.722
0,14.6187,0.586,0.722
0,14.6216,0.584,0.722
0,14.6337,0.584,0.724
0,14.6429,0.582,0.724
0,14.6462,0.582,0.726
0,14.6615,0.58,0.726
0,14.6625,0.58,0.724
0,14.6633,0.582,0.724
0,14.6667,0.582,0.722
0,14.6765,0.582,0.72
0,14.6789,0.582,0.722
0,14.68,0.582,0.72
0,14.6864,0.582,0.718
0,14.6904,0.584,0.718
0,14.7018,0.582,0.718
0,14.7138,0.58,0.718
0,14.719,0.58,0.72
0,14.7262,0.58,0.718
0,14.7404,0.58,0.72
0,14.7541,0.58,0.722
0,14.7704,0.578,0.722
0,14.7846,0.578,0.724
0,14.7868,0.578,0.726
0,14.793,0.58,0.726
0,14.8148,0.58,0.724
0,14.8213,0.58,0.722
0,14.8243,0.58,0.724
0,14.8324,0.582,0.724
