Temps,A,B,C,AB,ABA,ABAB,ABC,ABCB,CB,CBC,CBCB
222.2,0.689092,0.345504,0.637426,0.237086,0.163273,0.0563138,0.150368,0.0519534,0.219116,0.139559,0.0481165
222.3,0.689063,0.345499,0.637401,0.237073,0.163257,0.0563076,0.150354,0.0519477,0.219104,0.139546,0.0481114
222.4,0.689034,0.345495,0.637376,0.23706,0.163241,0.0563013,0.150339,0.0519421,0.219092,0.139533,0.0481062
222.5,0.689005,0.345491,0.63735,0.237047,0.163225,0.0562951,0.150325,0.0519364,0.219081,0.13952,0.0481011
222.6,0.688976,0.345486,0.637325,0.237034,0.163209,0.0562888,0.15031,0.0519308,0.219069,0.139507,0.048096
222.7,0.688947,0.345482,0.637299,0.237021,0.163193,0.0562826,0.150296,0.0519251,0.219057,0.139494,0.0480909
222.8,0.688918,0.345477,0.637274,0.237007,0.163177,0.0562764,0.150281,0.0519194,0.219046,0.139481,0.0480858
222.9,0.688889,0.345473,0.637249,0.236994,0.163161,0.0562701,0.150267,0.0519138,0.219034,0.139468,0.0480807
223,0.68886,0.345468,0.637223,0.236981,0.163145,0.0562639,0.150252,0.0519081,0.219022,0.139455,0.0480756
223.1,0.688831,0.345464,0.637198,0.236968,0.163129,0.0562576,0.150238,0.0519025,0.219011,0.139442,0.0480705
223.2,0.688802,0.34546,0.637173,0.236955,0.163113,0.0562514,0.150224,0.0518968,0.218999,0.139429,0.0480653
223.3,0.688773,0.345455,0.637147,0.236942,0.163098,0.0562452,0.150209,0.0518912,0.218987,0.139416,0.0480602
223.4,0.688744,0.345451,0.637122,0.236928,0.163082,0.0562389,0.150195,0.0518855,0.218976,0.139403,0.0480551
223.5,0.688715,0.345446,0.637097,0.236915,0.163066,0.0562327,0.15018,0.0518799,0.218964,0.13939,0.04805
223.6,0.688686,0.345442,0.637071,0.236902,0.16305,0.0562265,0.150166,0.0518742,0.218952,0.139377,0.0480449
223.7,0.688657,0.345437,0.637046,0.236889,0.163034,0.0562202,0.150151,0.0518686,0.218941,0.139364,0.0480398
223.8,0.688628,0.345433,0.637021,0.236876,0.163018,0.056214,0.150137,0.0518629,0.218929,0.139351,0.0480347
223.9,0.688599,0.345429,0.636995,0.236863,0.163002,0.0562078,0.150122,0.0518573,0.218917,0.139338,0.0480296
224,0.68857,0.345424,0.63697,0.236849,0.162986,0.0562015,0.150108,0.0518516,0.218906,0.139325,0.0480245
224.1,0.688541,0.34542,0.636945,0.236836,0.16297,0.0561953,0.150094,0.051846,0.218894,0.139312,0.0480194
224.2,0.688512,0.345415,0.636919,0.236823,0.162954,0.0561891,0.150079,0.0518403,0.218882,0.139299,0.0480143
224.3,0.688483,0.345411,0.636894,0.23681,0.162938,0.0561828,0.150065,0.0518347,0.218871,0.139286,0.0480092
224.4,0.688454,0.345407,0.636869,0.236797,0.162922,0.0561766,0.15005,0.051829,0.218859,0.139273,0.0480041
224.5,0.688425,0.345402,0.636843,0.236784,0.162906,0.0561704,0.150036,0.0518234,0.218847,0.13926,0.047999
224.6,0.688396,0.345398,0.636818,0.23677,0.16289,0.0561641,0.150021,0.0518177,0.218836,0.139247,0.0479939
224.7,0.688367,0.345393,0.636793,0.236757,0.162874,0.0561579,0.150007,0.0518121,0.218824,0.139234,0.0479888
224.8,0.688338,0.345389,0.636767,0.236744,0.162858,0.0561517,0.149993,0.0518065,0.218812,0.139221,0.0479837
224.9,0.688309,0.345384,0.636742,0.236731,0.162843,0.0561455,0.149978,0.0518008,0.218801,0.139208,0.0479786
225,0.68828,0.34538,0.636717,0.236718,0.162827,0.0561392,0.149964,0.0517952,0.218789,0.139195,0.0479735
225.1,0.688251,0.345376,0.636691,0.236705,0.162811,0.056133,0.149949,0.0517895,0.218777,0.139182,0.0479684
225.2,0.688222,0.345371,0.636666,0.236692,0.162795,0.0561268,0.149935,0.0517839,0.218766,0.139169,0.0479633
225.3,0.688193,0.345367,0.636641,0.236678,0.162779,0.0561206,0.149921,0.0517783,0.218754,0.139156,0.0479582
225.4,0.688164,0.345362,0.636615,0.236665,0.162763,0.0561144,0.149906,0.0517726,0.218742,0.139143,0.0479531
225.5,0.688135,0.345358,0.63659,0.236652,0.162747,0.0561081,0.149892,0.051767,0.218731,0.139131,0.047948
225.6,0.688106,0.345353,0.636565,0.236639,0.162731,0.0561019,0.149877,0.0517613,0.218719,0.139118,0.0479429
225.7,0.688077,0.345349,0.63654,0.236626,0.162715,0.0560957,0.149863,0.0517557,0.218707,0.139105,0.0479378
225.8,0.688048,0.345344,0.636514,0.236613,0.162699,0.0560895,0.149848,0.0517501,0.218696,0.139092,0.0479327
225.9,0.688019,0.34534,0.636489,0.236599,0.162683,0.0560833,0.149834,0.0517444,0.218684,0.139079,0.0479276
226,0.68799,0.345336,0.636464,0.236586,0.162668,0.056077,0.14982,0.0517388,0.218673,0.139066,0.0479225
226.1,0.687961,0.345331,0.636438,0.236573,0.162652,0.0560708,0.149805,0.0517332,0.218661,0.139053,0.0479174
226.2,0.687932,0.345327,0.636413,0.23656,0.162636,0.0560646,0.149791,0.0517275,0.218649,0.13904,0.0479123
226.3,0.687903,0.345322,0.636388,0.236547,0.16262,0.0560584,0.149777,0.0517219,0.218638,0.139027,0.0479072
226.4,0.687874,0.345318,0.636362,0.236534,0.162604,0.0560522,0.149762,0.0517163,0.218626,0.139014,0.0479021
226.5,0.687845,0.345313,0.636337,0.236521,0.162588,0.056046,0.149748,0.0517106,0.218614,0.139001,0.0478971
226.6,0.687816,0.345309,0.636312,0.236507,0.162572,0.0560398,0.149733,0.051705,0.218603,0.138988,0.047892
226.7,0.687788,0.345305,0.636287,0.236494,0.162556,0.0560335,0.149719,0.0516994,0.218591,0.138975,0.0478869
226.8,0.687759,0.3453,0.636261,0.236481,0.16254,0.0560273,0.149705,0.0516938,0.218579,0.138962,0.0478818
226.9,0.68773,0.345296,0.636236,0.236468,0.162525,0.0560211,0.14969,0.0516881,0.218568,0.138949,0.0478767
227,0.687701,0.345291,0.636211,0.236455,0.162509,0.0560149,0.149676,0.0516825,0.218556,0.138936,0.0478716
227.1,0.687672,0.345287,0.636185,0.236442,0.162493,0.0560087,0.149661,0.0516769,0.218544,0.138923,0.0478665
227.2,0.687643,0.345282,0.63616,0.236429,0.162477,0.0560025,0.149647,0.0516712,0.218533,0.13891,0.0478614
227.3,0.687614,0.345278,0.636135,0.236416,0.162461,0.0559963,0.149633,0.0516656,0.218521,0.138897,0.0478564
227.4,0.687585,0.345274,0.63611,0.236402,0.162445,0.0559901,0.149618,0.05166,0.218509,0.138885,0.0478513
227.5,0.687556,0.345269,0.636084,0.236389,0.162429,0.0559839,0.149604,0.0516544,0.218498,0.138872,0.0478462
227.6,0.687527,0.345265,0.636059,0.236376,0.162413,0.0559777,0.14959,0.0516487,0.218486,0.138859,0.0478411
227.7,0.687498,0.34526,0.636034,0.236363,0.162398,0.0559715,0.149575,0.0516431,0.218475,0.138846,0.047836
227.8,0.687469,0.345256,0.636009,0.23635,0.162382,0.0559653,0.149561,0.0516375,0.218463,0.138833,0.0478309
227.9,0.68744,0.345251,0.635983,0.236337,0.162366,0.0559591,0.149546,0.0516319,0.218451,0.13882,0.0478259
228,0.687412,0.345247,0.635958,0.236324,0.16235,0.0559529,0.149532,0.0516263,0.21844,0.138807,0.0478208
228.1,0.687383,0.345243,0.635933,0.23631,0.162334,0.0559467,0.149518,0.0516206,0.218428,0.138794,0.0478157
228.2,0.687354,0.345238,0.635908,0.236297,0.162318,0.0559405,0.149503,0.051615,0.218416,0.138781,0.0478106
228.3,0.687325,0.345234,0.635882,0.236284,0.162302,0.0559343,0.149489,0.0516094,0.218405,0.138768,0.0478055
228.4,0.687296,0.345229,0.635857,0.236271,0.162286,0.0559281,0.149475,0.0516038,0.218393,0.138755,0.0478005
228.5,0.687267,0.345225,0.635832,0.236258,0.162271,0.0559219,0.14946,0.0515982,0.218382,0.138742,0.0477954
228.6,0.687238,0.34522,0.635807,0.236245,0.162255,0.0559157,0.149446,0.0515926,0.21837,0.138729,0.0477903
228.7,0.687209,0.345216,0.635781,0.236232,0.162239,0.0559095,0.149432,0.0515869,0.218358,0.138717,0.0477852
228.8,0.68718,0.345211,0.635756,0.236219,0.162223,0.0559033,0.149417,0.0515813,0.218347,0.138704,0.0477802
228.9,0.687151,0.345207,0.635731,0.236205,0.162207,0.0558971,0.149403,0.0515757,0.218335,0.138691,0.0477751
229,0.687123,0.345203,0.635706,0.236192,0.162191,0.0558909,0.149389,0.0515701,0.218323,0.138678,0.04777
229.1,0.687094,0.345198,0.63568,0.236179,0.162176,0.0558847,0.149374,0.0515645,0.218312,0.138665,0.0477649
229.2,0.687065,0.345194,0.635655,0.236166,0.16216,0.0558785,0.14936,0.0515589,0.2183,0.138652,0.0477599
229.3,0.687036,0.345189,0.63563,0.236153,0.162144,0.0558723,0.149345,0.0515533,0.218288,0.138639,0.0477548
229.4,0.687007,0.345185,0.635605,0.23614,0.162128,0.0558661,0.149331,0.0515476,0.218277,0.138626,0.0477497
229.5,0.686978,0.34518,0.635579,0.236127,0.162112,0.0558599,0.149317,0.051542,0.218265,0.138613,0.0477446
229.6,0.686949,0.345176,0.635554,0.236114,0.162096,0.0558537,0.149302,0.0515364,0.218254,0.1386,0.0477396
229.7,0.68692,0.345172,0.635529,0.236101,0.16208,0.0558475,0.149288,0.0515308,0.218242,0.138588,0.0477345
229.8,0.686892,0.345167,0.635504,0.236087,0.162065,0.0558414,0.149274,0.0515252,0.21823,0.138575,0.0477294
229.9,0.686863,0.345163,0.635479,0.236074,0.162049,0.0558352,0.149259,0.0515196,0.218219,0.138562,0.0477244
230,0.686834,0.345158,0.635453,0.236061,0.162033,0.055829,0.149245,0.051514,0.218207,0.138549,0.0477193
230.1,0.686805,0.345154,0.635428,0.236048,0.162017,0.0558228,0.149231,0.0515084,0.218196,0.138536,0.0477142
230.2,0.686776,0.345149,0.635403,0.236035,0.162001,0.0558166,0.149216,0.0515028,0.218184,0.138523,0.0477092
230.3,0.686747,0.345145,0.635378,0.236022,0.161986,0.0558104,0.149202,0.0514972,0.218172,0.13851,0.0477041
230.4,0.686718,0.345141,0.635352,0.236009,0.16197,0.0558042,0.149188,0.0514916,0.218161,0.138497,0.047699
230.5,0.68669,0.345136,0.635327,0.235996,0.161954,0.0557981,0.149173,0.051486,0.218149,0.138484,0.047694
230.6,0.686661,0.345132,0.635302,0.235983,0.161938,0.0557919,0.149159,0.0514804,0.218137,0.138472,0.0476889
230.7,0.686632,0.345127,0.635277,0.235969,0.161922,0.0557857,0.149145,0.0514748,0.218126,0.138459,0.0476838
230.8,0.686603,0.345123,0.635252,0.235956,0.161906,0.0557795,0.149131,0.0514692,0.218114,0.138446,0.0476788
230.9,0.686574,0.345118,0.635226,0.235943,0.161891,0.0557733,0.149116,0.0514636,0.218103,0.138433,0.0476737
231,0.686545,0.345114,0.635201,0.23593,0.161875,0.0557672,0.149102,0.051458,0.218091,0.13842,0.0476686
231.1,0.686516,0.345109,0.635176,0.235917,0.161859,0.055761,0.149088,0.0514524,0.218079,0.138407,0.0476636
231.2,0.686488,0.345105,0.635151,0.235904,0.161843,0.0557548,0.149073,0.0514468,0.218068,0.138394,0.0476585
231.3,0.686459,0.345101,0.635126,0.235891,0.161827,0.0557486,0.149059,0.0514412,0.218056,0.138381,0.0476535
231.4,0.68643,0.345096,0.6351,0.235878,0.161812,0.0557425,0.149045,0.0514356,0.218045,0.138369,0.0476484
231.5,0.686401,0.345092,0.635075,0.235865,0.161796,0.0557363,0.14903,0.05143,0.218033,0.138356,0.0476433
231.6,0.686372,0.345087,0.63505,0.235852,0.16178,0.0557301,0.149016,0.0514244,0.218021,0.138343,0.0476383
231.7,0.686343,0.345083,0.635025,0.235838,0.161764,0.0557239,0.149002,0.0514188,0.21801,0.13833,0.0476332
231.8,0.686315,0.345078,0.635,0.235825,0.161748,0.0557178,0.148987,0.0514132,0.217998,0.138317,0.0476282
231.9,0.686286,0.345074,0.634975,0.235812,0.161733,0.0557116,0.148973,0.0514076,0.217987,0.138304,0.0476231
232,0.686257,0.345069,0.634949,0.235799,0.161717,0.0557054,0.148959,0.051402,0.217975,0.138291,0.0476181
232.1,0.686228,0.345065,0.634924,0.235786,0.161701,0.0556992,0.148945,0.0513964,0.217963,0.138278,0.047613
232.2,0.686199,0.345061,0.634899,0.235773,0.161685,0.0556931,0.14893,0.0513908,0.217952,0.138266,0.0476079
232.3,0.68617,0.345056,0.634874,0.23576,0.16167,0.0556869,0.148916,0.0513852,0.21794,0.138253,0.0476029
232.4,0.686142,0.345052,0.634849,0.235747,0.161654,0.0556807,0.148902,0.0513796,0.217929,0.13824,0.0475978
232.5,0.686113,0.345047,0.634823,0.235734,0.161638,0.0556746,0.148887,0.051374,0.217917,0.138227,0.0475928
232.6,0.686084,0.345043,0.634798,0.235721,0.161622,0.0556684,0.148873,0.0513684,0.217905,0.138214,0.0475877
232.7,0.686055,0.345038,0.634773,0.235708,0.161606,0.0556622,0.148859,0.0513629,0.217894,0.138201,0.0475827
232.8,0.686026,0.345034,0.634748,0.235694,0.161591,0.0556561,0.148844,0.0513573,0.217882,0.138188,0.0475776
232.9,0.685998,0.345029,0.634723,0.235681,0.161575,0.0556499,0.14883,0.0513517,0.217871,0.138176,0.0475726
233,0.685969,0.345025,0.634698,0.235668,0.161559,0.0556437,0.148816,0.0513461,0.217859,0.138163,0.0475675
233.1,0.68594,0.345021,0.634672,0.235655,0.161543,0.0556376,0.148802,0.0513405,0.217847,0.13815,0.0475625
233.2,0.685911,0.345016,0.634647,0.235642,0.161528,0.0556314,0.148787,0.0513349,0.217836,0.138137,0.0475574
233.3,0.685882,0.345012,0.634622,0.235629,0.161512,0.0556252,0.148773,0.0513293,0.217824,0.138124,0.0475524
233.4,0.685854,0.345007,0.634597,0.235616,0.161496,0.0556191,0.148759,0.0513238,0.217813,0.138111,0.0475473
233.5,0.685825,0.345003,0.634572,0.235603,0.16148,0.0556129,0.148745,0.0513182,0.217801,0.138099,0.0475423
233.6,0.685796,0.344998,0.634547,0.23559,0.161464,0.0556068,0.14873,0.0513126,0.217789,0.138086,0.0475372
233.7,0.685767,0.344994,0.634522,0.235577,0.161449,0.0556006,0.148716,0.051307,0.217778,0.138073,0.0475322
233.8,0.685738,0.344989,0.634496,0.235564,0.161433,0.0555945,0.148702,0.0513014,0.217766,0.13806,0.0475271
233.9,0.68571,0.344985,0.634471,0.235551,0.161417,0.0555883,0.148687,0.0512958,0.217755,0.138047,0.0475221
234,0.685681,0.344981,0.634446,0.235538,0.161401,0.0555821,0.148673,0.0512903,0.217743,0.138034,0.0475171
234.1,0.685652,0.344976,0.634421,0.235524,0.161386,0.055576,0.148659,0.0512847,0.217731,0.138022,0.047512
234.2,0.685623,0.344972,0.634396,0.235511,0.16137,0.0555698,0.148645,0.0512791,0.21772,0.138009,0.047507
234.3,0.685595,0.344967,0.634371,0.235498,0.161354,0.0555637,0.14863,0.0512735,0.217708,0.137996,0.0475019
234.4,0.685566,0.344963,0.634346,0.235485,0.161338,0.0555575,0.148616,0.0512679,0.217697,0.137983,0.0474969
234.5,0.685537,0.344958,0.63432,0.235472,0.161323,0.0555514,0.148602,0.0512624,0.217685,0.13797,0.0474918
234.6,0.685508,0.344954,0.634295,0.235459,0.161307,0.0555452,0.148588,0.0512568,0.217673,0.137957,0.0474868
234.7,0.685479,0.344949,0.63427,0.235446,0.161291,0.0555391,0.148573,0.0512512,0.217662,0.137945,0.0474818
234.8,0.685451,0.344945,0.634245,0.235433,0.161276,0.0555329,0.148559,0.0512456,0.21765,0.137932,0.0474767
234.9,0.685422,0.344941,0.63422,0.23542,0.16126,0.0555268,0.148545,0.0512401,0.217639,0.137919,0.0474717
235,0.685393,0.344936,0.634195,0.235407,0.161244,0.0555206,0.148531,0.0512345,0.217627,0.137906,0.0474667
235.1,0.685364,0.344932,0.63417,0.235394,0.161228,0.0555145,0.148516,0.0512289,0.217616,0.137893,0.0474616
235.2,0.685336,0.344927,0.634145,0.235381,0.161213,0.0555083,0.148502,0.0512234,0.217604,0.13788,0.0474566
235.3,0.685307,0.344923,0.634119,0.235368,0.161197,0.0555022,0.148488,0.0512178,0.217592,0.137868,0.0474515
235.4,0.685278,0.344918,0.634094,0.235355,0.161181,0.055496,0.148474,0.0512122,0.217581,0.137855,0.0474465
235.5,0.685249,0.344914,0.634069,0.235341,0.161165,0.0554899,0.148459,0.0512066,0.217569,0.137842,0.0474415
235.6,0.685221,0.344909,0.634044,0.235328,0.16115,0.0554837,0.148445,0.0512011,0.217558,0.137829,0.0474364
235.7,0.685192,0.344905,0.634019,0.235315,0.161134,0.0554776,0.148431,0.0511955,0.217546,0.137816,0.0474314
235.8,0.685163,0.344901,0.633994,0.235302,0.161118,0.0554714,0.148417,0.0511899,0.217535,0.137804,0.0474264
235.9,0.685134,0.344896,0.633969,0.235289,0.161103,0.0554653,0.148402,0.0511844,0.217523,0.137791,0.0474213
236,0.685106,0.344892,0.633944,0.235276,0.161087,0.0554592,0.148388,0.0511788,0.217511,0.137778,0.0474163
236.1,0.685077,0.344887,0.633919,0.235263,0.161071,0.055453,0.148374,0.0511732,0.2175,0.137765,0.0474113
236.2,0.685048,0.344883,0.633893,0.23525,0.161055,0.0554469,0.14836,0.0511677,0.217488,0.137752,0.0474062
236.3,0.68502,0.344878,0.633868,0.235237,0.16104,0.0554407,0.148346,0.0511621,0.217477,0.13774,0.0474012
236.4,0.684991,0.344874,0.633843,0.235224,0.161024,0.0554346,0.148331,0.0511565,0.217465,0.137727,0.0473962
236.5,0.684962,0.344869,0.633818,0.235211,0.161008,0.0554285,0.148317,0.051151,0.217454,0.137714,0.0473912
236.6,0.684933,0.344865,0.633793,0.235198,0.160993,0.0554223,0.148303,0.0511454,0.217442,0.137701,0.0473861
236.7,0.684905,0.344861,0.633768,0.235185,0.160977,0.0554162,0.148289,0.0511399,0.21743,0.137688,0.0473811
236.8,0.684876,0.344856,0.633743,0.235172,0.160961,0.0554101,0.148274,0.0511343,0.217419,0.137676,0.0473761
236.9,0.684847,0.344852,0.633718,0.235159,0.160945,0.0554039,0.14826,0.0511287,0.217407,0.137663,0.047371
237,0.684818,0.344847,0.633693,0.235146,0.16093,0.0553978,0.148246,0.0511232,0.217396,0.13765,0.047366
237.1,0.68479,0.344843,0.633668,0.235133,0.160914,0.0553917,0.148232,0.0511176,0.217384,0.137637,0.047361
237.2,0.684761,0.344838,0.633643,0.23512,0.160898,0.0553855,0.148218,0.0511121,0.217373,0.137625,0.047356
237.3,0.684732,0.344834,0.633617,0.235107,0.160883,0.0553794,0.148203,0.0511065,0.217361,0.137612,0.0473509
237.4,0.684704,0.344829,0.633592,0.235093,0.160867,0.0553733,0.148189,0.0511009,0.217349,0.137599,0.0473459
237.5,0.684675,0.344825,0.633567,0.23508,0.160851,0.0553671,0.148175,0.0510954,0.217338,0.137586,0.0473409
237.6,0.684646,0.34482,0.633542,0.235067,0.160836,0.055361,0.148161,0.0510898,0.217326,0.137573,0.0473359
237.7,0.684617,0.344816,0.633517,0.235054,0.16082,0.0553549,0.148147,0.0510843,0.217315,0.137561,0.0473309
237.8,0.684589,0.344812,0.633492,0.235041,0.160804,0.0553487,0.148132,0.0510787,0.217303,0.137548,0.0473258
237.9,0.68456,0.344807,0.633467,0.235028,0.160789,0.0553426,0.148118,0.0510732,0.217292,0.137535,0.0473208
238,0.684531,0.344803,0.633442,0.235015,0.160773,0.0553365,0.148104,0.0510676,0.21728,0.137522,0.0473158
238.1,0.684503,0.344798,0.633417,0.235002,0.160757,0.0553304,0.14809,0.0510621,0.217269,0.13751,0.0473108
238.2,0.684474,0.344794,0.633392,0.234989,0.160742,0.0553242,0.148076,0.0510565,0.217257,0.137497,0.0473058
238.3,0.684445,0.344789,0.633367,0.234976,0.160726,0.0553181,0.148061,0.051051,0.217245,0.137484,0.0473007
238.4,0.684417,0.344785,0.633342,0.234963,0.16071,0.055312,0.148047,0.0510454,0.217234,0.137471,0.0472957
238.5,0.684388,0.34478,0.633317,0.23495,0.160695,0.0553059,0.148033,0.0510399,0.217222,0.137458,0.0472907
238.6,0.684359,0.344776,0.633292,0.234937,0.160679,0.0552998,0.148019,0.0510343,0.217211,0.137446,0.0472857
238.7,0.684331,0.344772,0.633267,0.234924,0.160663,0.0552936,0.148005,0.0510288,0.217199,0.137433,0.0472807
238.8,0.684302,0.344767,0.633242,0.234911,0.160648,0.0552875,0.14799,0.0510232,0.217188,0.13742,0.0472757
238.9,0.684273,0.344763,0.633216,0.234898,0.160632,0.0552814,0.147976,0.0510177,0.217176,0.137407,0.0472706
239,0.684245,0.344758,0.633191,0.234885,0.160616,0.0552753,0.147962,0.0510121,0.217165,0.137395,0.0472656
239.1,0.684216,0.344754,0.633166,0.234872,0.160601,0.0552692,0.147948,0.0510066,0.217153,0.137382,0.0472606
239.2,0.684187,0.344749,0.633141,0.234859,0.160585,0.055263,0.147934,0.051001,0.217141,0.137369,0.0472556
239.3,0.684159,0.344745,0.633116,0.234846,0.160569,0.0552569,0.14792,0.0509955,0.21713,0.137356,0.0472506
239.4,0.68413,0.34474,0.633091,0.234833,0.160554,0.0552508,0.147905,0.0509899,0.217118,0.137344,0.0472456
239.5,0.684101,0.344736,0.633066,0.23482,0.160538,0.0552447,0.147891,0.0509844,0.217107,0.137331,0.0472406
239.6,0.684073,0.344731,0.633041,0.234807,0.160522,0.0552386,0.147877,0.0509789,0.217095,0.137318,0.0472356
239.7,0.684044,0.344727,0.633016,0.234794,0.160507,0.0552325,0.147863,0.0509733,0.217084,0.137305,0.0472305
239.8,0.684015,0.344723,0.632991,0.234781,0.160491,0.0552263,0.147849,0.0509678,0.217072,0.137293,0.0472255
239.9,0.683987,0.344718,0.632966,0.234768,0.160475,0.0552202,0.147834,0.0509622,0.217061,0.13728,0.0472205
240,0.683958,0.344714,0.632941,0.234755,0.16046,0.0552141,0.14782,0.0509567,0.217049,0.137267,0.0472155
240.1,0.683929,0.344709,0.632916,0.234742,0.160444,0.055208,0.147806,0.0509512,0.217038,0.137254,0.0472105
240.2,0.683901,0.344705,0.632891,0.234729,0.160428,0.0552019,0.147792,0.0509456,0.217026,0.137242,0.0472055
240.3,0.683872,0.3447,0.632866,0.234716,0.160413,0.0551958,0.147778,0.0509401,0.217015,0.137229,0.0472005
240.4,0.683843,0.344696,0.632841,0.234702,0.160397,0.0551897,0.147764,0.0509345,0.217003,0.137216,0.0471955
240.5,0.683815,0.344691,0.632816,0.234689,0.160382,0.0551836,0.14775,0.050929,0.216991,0.137203,0.0471905
240.6,0.683786,0.344687,0.632791,0.234676,0.160366,0.0551775,0.147735,0.0509235,0.21698,0.137191,0.0471855
240.7,0.683757,0.344682,0.632766,0.234663,0.16035,0.0551714,0.147721,0.0509179,0.216968,0.137178,0.0471805
240.8,0.683729,0.344678,0.632741,0.23465,0.160335,0.0551653,0.147707,0.0509124,0.216957,0.137165,0.0471755
240.9,0.6837,0.344674,0.632716,0.234637,0.160319,0.0551592,0.147693,0.0509069,0.216945,0.137153,0.0471705
241,0.683672,0.344669,0.632691,0.234624,0.160303,0.055153,0.147679,0.0509013,0.216934,0.13714,0.0471655
241.1,0.683643,0.344665,0.632666,0.234611,0.160288,0.0551469,0.147665,0.0508958,0.216922,0.137127,0.0471605
241.2,0.683614,0.34466,0.632641,0.234598,0.160272,0.0551408,0.14765,0.0508903,0.216911,0.137114,0.0471555
241.3,0.683586,0.344656,0.632616,0.234585,0.160257,0.0551347,0.147636,0.0508847,0.216899,0.137102,0.0471505
241.4,0.683557,0.344651,0.632591,0.234572,0.160241,0.0551286,0.147622,0.0508792,0.216888,0.137089,0.0471455
241.5,0.683528,0.344647,0.632566,0.234559,0.160225,0.0551225,0.147608,0.0508737,0.216876,0.137076,0.0471405
241.6,0.6835,0.344642,0.632541,0.234546,0.16021,0.0551164,0.147594,0.0508682,0.216865,0.137063,0.0471355
241.7,0.683471,0.344638,0.632516,0.234533,0.160194,0.0551103,0.14758,0.0508626,0.216853,0.137051,0.0471305
241.8,0.683443,0.344633,0.632491,0.23452,0.160178,0.0551042,0.147566,0.0508571,0.216842,0.137038,0.0471255
